Time,hour,Temp,Dew,SeaP,WD,WS,rain6,area
2020-02-25 09:00:00,9,24.91132075471699,16.283018867924522,1014.4924528301887,179.0754716981132,2.6830188679245275,,PR
2020-02-25 12:00:00,12,21.41320754716982,17.043396226415094,1015.9018867924525,149.0754716981132,2.0528301886792457,,PR
2020-02-25 15:00:00,15,,,,,,,PR
2020-02-25 18:00:00,18,18.447169811320755,16.78301886792453,1016.4584905660379,150.56603773584905,1.7773584905660378,,PR
2020-02-25 21:00:00,21,17.57735849056605,16.413207547169808,1016.3698113207544,181.50943396226415,1.367924528301887,,PR
2020-02-26 00:00:00,0,17.767924528301887,16.42452830188679,1018.6528301886792,159.54716981132074,1.3924528301886792,,PR
2020-02-26 03:00:00,3,23.05660377358491,17.47358490566038,1019.3924528301887,151.83018867924528,2.1943396226415093,,PR
2020-02-26 06:00:00,6,26.11132075471699,16.9811320754717,1016.3679245283016,162.43396226415095,2.671698113207547,,PR
2020-02-26 09:00:00,9,25.594339622641513,16.78679245283019,1015.0905660377355,170.16981132075472,2.6320754716981125,,PR
2020-02-26 12:00:00,12,22.183018867924535,17.475471698113203,1016.475471698113,154.54716981132074,2.0358490566037735,,PR
2020-02-26 15:00:00,15,,,,,,,PR
2020-02-26 18:00:00,18,,,,,,,PR
2020-02-26 21:00:00,21,18.25471698113208,16.667924528301885,1016.0283018867924,166.9811320754717,1.9018867924528295,,PR
2020-02-27 00:00:00,0,18.18301886792453,16.624528301886794,1018.3415094339622,130.1509433962264,2.4,,PR
2020-02-27 03:00:00,3,22.103773584905667,17.403773584905668,1019.3509433962269,134.73584905660377,3.216981132075471,,PR
2020-02-27 06:00:00,6,24.722641509433966,16.96037735849056,1016.6886792452827,137.88679245283018,3.696226415094339,,PR
2020-02-27 09:00:00,9,,,,,,,PR
2020-02-27 12:00:00,12,,,,,,,PR
2020-02-27 15:00:00,15,,,,,,,PR
2020-02-27 18:00:00,18,18.979245283018873,16.696226415094337,1016.1716981132074,143.62264150943398,2.583018867924528,,PR
2020-02-27 21:00:00,21,18.28113207547171,16.424528301886795,1015.3301886792451,151.8490566037736,2.609433962264151,,PR
2020-02-28 00:00:00,0,18.409433962264156,16.366037735849055,1016.9943396226412,147.0188679245283,2.80188679245283,,PR
2020-02-28 03:00:00,3,,,,,,,PR
2020-02-28 06:00:00,6,24.26981132075472,16.38867924528302,1015.2150943396229,163.9245283018868,3.260377358490566,,PR
2020-02-28 09:00:00,9,,,,,,,PR
2020-02-28 12:00:00,12,21.277358490566044,16.70754716981132,1014.8660377358492,154.32075471698113,2.186792452830189,,PR
2020-02-28 15:00:00,15,,,,,,,PR
2020-02-28 18:00:00,18,18.58301886792453,16.81132075471698,1014.511320754717,158.8679245283019,1.671698113207547,,PR
2020-02-28 21:00:00,21,17.977358490566047,16.749056603773575,1013.5867924528303,177.52830188679246,1.3905660377358489,,PR
2020-02-29 00:00:00,0,18.047169811320764,16.790566037735843,1015.1301886792453,162.79245283018867,1.571698113207547,,PR
2020-02-29 03:00:00,3,22.783018867924532,17.4188679245283,1015.5490566037735,137.32075471698113,2.2603773584905658,,PR
2020-02-29 06:00:00,6,25.630188679245276,16.550943396226415,1012.4188679245285,165.37735849056602,2.8792452830188684,,PR
2020-02-29 09:00:00,9,,,,,,,PR
2020-02-29 12:00:00,12,,,,,,,PR
2020-02-29 15:00:00,15,,,,,,,PR
2020-02-29 18:00:00,18,18.694339622641515,16.758490566037736,1013.1641509433963,146.1509433962264,1.4094339622641507,,PR
2020-02-29 21:00:00,21,17.92830188679246,16.549056603773586,1012.8000000000003,214.33962264150944,1.1547169811320754,,PR
2020-03-01 00:00:00,0,18.07169811320755,16.815094339622643,1014.7358490566037,153.9811320754717,1.2849056603773583,,PR
2020-03-01 03:00:00,3,,,,,,,PR
2020-03-01 06:00:00,6,25.654716981132072,16.520754716981134,1012.9377358490564,197.77358490566039,2.966037735849057,,PR
2020-03-01 09:00:00,9,,,,,,,PR
2020-03-01 12:00:00,12,,,,,,,PR
2020-03-01 15:00:00,15,,,,,,,PR
2020-03-01 18:00:00,18,18.79622641509434,15.688679245283014,1014.4188679245284,128.18867924528303,2.539622641509433,,PR
2020-03-01 21:00:00,21,,,,,,,PR
2020-03-02 00:00:00,0,17.713207547169816,14.949056603773586,1016.5716981132076,115.62264150943396,3.0735849056603777,,PR
2020-03-02 03:00:00,3,21.31698113207548,15.428301886792449,1017.2056603773584,128.9056603773585,3.245283018867925,,PR
2020-03-02 06:00:00,6,23.683018867924535,14.911320754716979,1014.1094339622642,152.45283018867926,3.935849056603774,,PR
2020-03-02 09:00:00,9,,,,,,,PR
2020-03-02 12:00:00,12,20.835849056603774,15.420754716981131,1015.1905660377355,158.50943396226415,2.8886792452830194,,PR
2020-03-02 15:00:00,15,,,,,,,PR
2020-03-02 18:00:00,18,18.58301886792453,15.71320754716981,1015.4509433962263,128.1320754716981,2.6433962264150948,,PR
2020-03-02 21:00:00,21,17.949056603773595,15.598113207547168,1014.6981132075468,137.45283018867926,2.4301886792452834,,PR
2020-03-03 00:00:00,0,17.890566037735855,15.511320754716982,1016.9490566037738,135.75471698113208,2.7358490566037736,,PR
2020-03-03 03:00:00,3,,,,,,,PR
2020-03-03 06:00:00,6,,,,,,,PR
2020-03-03 09:00:00,9,,,,,,,PR
2020-03-03 12:00:00,12,,,,,,,PR
2020-03-03 15:00:00,15,,,,,,,PR
2020-03-03 18:00:00,18,17.220754716981137,15.426415094339625,1016.3377358490561,127.33962264150944,2.545283018867924,,PR
2020-03-03 21:00:00,21,,,,,,,PR
2020-03-04 00:00:00,0,16.1245283018868,14.447169811320755,1018.2452830188677,159.0566037735849,2.875471698113208,,PR
2020-03-04 03:00:00,3,,,,,,,PR
2020-03-04 06:00:00,6,19.530188679245285,14.196226415094339,1017.0415094339622,149.54716981132074,2.8622641509433966,,PR
2020-03-04 09:00:00,9,,,,,,,PR
2020-03-04 12:00:00,12,,,,,,,PR
2020-03-04 15:00:00,15,,,,,,,PR
2020-03-04 18:00:00,18,15.147169811320756,12.998113207547167,1018.2037735849055,177.47169811320754,3.0622641509433954,,PR
2020-03-04 21:00:00,21,14.664150943396228,12.762264150943391,1017.7377358490567,146.11320754716982,3.141509433962264,,PR
2020-03-05 00:00:00,0,14.577358490566036,12.743396226415092,1019.6773584905659,150.8679245283019,3.005660377358491,,PR
2020-03-05 03:00:00,3,,,,,,,PR
2020-03-05 06:00:00,6,,,,,,,PR
2020-03-05 09:00:00,9,,,,,,,PR
2020-03-05 12:00:00,12,17.815094339622647,13.766037735849054,1016.5169811320754,141.0188679245283,2.89811320754717,,PR
2020-03-05 15:00:00,15,,,,,,,PR
2020-03-05 18:00:00,18,,,,,,,PR
2020-03-05 21:00:00,21,16.09056603773586,14.30754716981132,1015.4,155.96226415094338,2.3245283018867915,,PR
2020-03-06 00:00:00,0,16.243396226415097,14.45094339622642,1016.9981132075476,144.67924528301887,2.3037735849056604,,PR
2020-03-06 03:00:00,3,,,,,,,PR
2020-03-06 06:00:00,6,21.688679245283026,15.200000000000001,1014.0886792452831,163.43396226415095,3.043396226415094,,PR
2020-03-06 09:00:00,9,,,,,,,PR
2020-03-06 12:00:00,12,,,,,,,PR
2020-03-06 15:00:00,15,,,,,,,PR
2020-03-06 18:00:00,18,18.328301886792456,16.120754716981132,1013.7641509433963,128.9245283018868,1.7566037735849058,,PR
2020-03-06 21:00:00,21,17.860377358490574,16.10566037735849,1012.8603773584905,158.49056603773585,1.4943396226415093,,PR
2020-03-07 00:00:00,0,18.06792452830189,16.3377358490566,1014.7716981132074,149.79245283018867,1.5943396226415094,,PR
2020-03-07 03:00:00,3,,,,,,,PR
2020-03-07 06:00:00,6,24.63584905660377,17.130188679245283,1011.0943396226415,165.20754716981133,3.0679245283018868,,PR
2020-03-07 09:00:00,9,,,,,,,PR
2020-03-07 12:00:00,12,22.39056603773585,16.99433962264151,1010.4188679245283,187.69811320754718,2.071698113207547,,PR
2020-03-07 15:00:00,15,,,,,,,PR
2020-03-07 18:00:00,18,20.149056603773584,17.19245283018868,1010.2094339622641,154.20754716981133,1.835849056603773,,PR
2020-03-07 21:00:00,21,,,,,,,PR
2020-03-08 00:00:00,0,20.069811320754717,17.347169811320754,1010.4528301886788,150.43396226415095,2.071698113207547,,PR
2020-03-08 03:00:00,3,,,,,,,PR
2020-03-08 06:00:00,6,26.2188679245283,17.226415094339625,1006.956603773585,180.69811320754718,4.167924528301885,,PR
2020-03-08 09:00:00,9,,,,,,,PR
2020-03-08 12:00:00,12,23.737735849056612,16.994339622641508,1006.2735849056604,173.9811320754717,3.2018867924528296,,PR
2020-03-08 15:00:00,15,,,,,,,PR
2020-03-08 18:00:00,18,21.049056603773586,17.203773584905665,1007.1566037735847,161.81132075471697,2.3528301886792455,,PR
2020-03-08 21:00:00,21,,,,,,,PR
2020-03-09 00:00:00,0,20.216981132075475,17.228301886792458,1008.3000000000001,156.1320754716981,2.09811320754717,,PR
2020-03-09 03:00:00,3,,,,,,,PR
2020-03-09 06:00:00,6,26.843396226415095,17.149056603773584,1006.1547169811322,192.26415094339623,3.639622641509434,,PR
2020-03-09 09:00:00,9,,,,,,,PR
2020-03-09 12:00:00,12,23.503773584905655,16.945283018867922,1007.8075471698115,178.69811320754718,2.624528301886792,,PR
2020-03-09 15:00:00,15,,,,,,,PR
2020-03-09 18:00:00,18,19.91509433962265,16.079245283018867,1010.6301886792454,155.49056603773585,2.5905660377358486,,PR
2020-03-09 21:00:00,21,18.586792452830196,14.545283018867922,1010.8509433962264,147.0943396226415,3.2320754716981113,,PR
2020-03-10 00:00:00,0,,,,,,,PR
2020-03-10 03:00:00,3,,,,,,,PR
2020-03-10 06:00:00,6,23.06415094339623,12.452830188679247,1014.0075471698112,122.39622641509433,3.8943396226415095,,PR
2020-03-10 09:00:00,9,22.888679245283026,11.564150943396227,1012.8716981132079,117.90566037735849,4.069811320754717,,PR
2020-03-10 12:00:00,12,,,,,,,PR
2020-03-10 15:00:00,15,,,,,,,PR
2020-03-10 18:00:00,18,17.143396226415096,11.645283018867923,1015.933962264151,166.81132075471697,2.6301886792452827,,PR
2020-03-10 21:00:00,21,16.36792452830189,11.783018867924525,1015.3830188679249,103.37735849056604,2.4377358490566037,,PR
2020-03-11 00:00:00,0,16.316981132075476,12.060377358490562,1017.6301886792452,131.18867924528303,2.654716981132075,,PR
2020-03-11 03:00:00,3,,,,,,,PR
2020-03-11 06:00:00,6,,,,,,,PR
2020-03-11 09:00:00,9,21.63396226415095,13.135849056603776,1013.0301886792454,132.24528301886792,3.362264150943395,,PR
2020-03-11 12:00:00,12,,,,,,,PR
2020-03-11 15:00:00,15,,,,,,,PR
2020-03-11 18:00:00,18,17.68490566037736,14.966037735849058,1014.5207547169814,116.11320754716981,2.4716981132075473,,PR
2020-03-11 21:00:00,21,17.273584905660385,15.303773584905656,1013.7245283018867,129.28301886792454,1.9490566037735855,,PR
2020-03-12 00:00:00,0,17.515094339622646,15.56415094339623,1015.3924528301889,146.16981132075472,1.8811320754716978,,PR
2020-03-12 03:00:00,3,,,,,,,PR
2020-03-12 06:00:00,6,23.815094339622643,16.39811320754717,1012.4622641509435,163.96226415094338,3.0547169811320756,,PR
2020-03-12 09:00:00,9,24.020754716981138,16.498113207547167,1010.7679245283019,178.0943396226415,3.120754716981133,,PR
2020-03-12 12:00:00,12,,,,,,,PR
2020-03-12 15:00:00,15,,,,,,,PR
2020-03-12 18:00:00,18,19.947169811320755,17.01320754716981,1013.5716981132075,159.22641509433961,1.9490566037735848,,PR
2020-03-12 21:00:00,21,19.20754716981133,17.04150943396227,1013.222641509434,164.41509433962264,1.6773584905660375,,PR
2020-03-13 00:00:00,0,19.20377358490566,17.337735849056603,1015.5735849056607,152.1320754716981,1.7679245283018872,,PR
2020-03-13 03:00:00,3,,,,,,,PR
2020-03-13 06:00:00,6,,,,,,,PR
2020-03-13 09:00:00,9,25.05094339622643,17.30754716981132,1012.7377358490569,161.75471698113208,2.675471698113209,,PR
2020-03-13 12:00:00,12,,,,,,,PR
2020-03-13 15:00:00,15,,,,,,,PR
2020-03-13 18:00:00,18,19.375471698113206,16.51698113207547,1016.0792452830191,135.83018867924528,2.4264150943396223,,PR
2020-03-13 21:00:00,21,18.194339622641518,15.211320754716978,1015.6396226415093,141.62264150943398,3.030188679245283,,PR
2020-03-14 00:00:00,0,17.803773584905667,14.626415094339617,1018.2207547169812,138.77358490566039,3.0698113207547166,,PR
2020-03-14 03:00:00,3,21.081132075471707,14.524528301886791,1018.8698113207549,118.18867924528301,3.3169811320754707,,PR
2020-03-14 06:00:00,6,,,,,,,PR
2020-03-14 09:00:00,9,,,,,,,PR
2020-03-14 12:00:00,12,,,,,,,PR
2020-03-14 15:00:00,15,,,,,,,PR
2020-03-14 18:00:00,18,17.74150943396227,13.698113207547168,1017.9396226415096,121.13207547169812,2.5999999999999996,,PR
2020-03-14 21:00:00,21,16.886792452830193,13.099999999999998,1017.1622641509431,119.41509433962264,2.303773584905661,,PR
2020-03-15 00:00:00,0,16.998113207547174,13.045283018867925,1019.1245283018873,146.8490566037736,2.5490566037735847,,PR
2020-03-15 03:00:00,3,,,,,,,PR
2020-03-15 06:00:00,6,23.094339622641517,12.6811320754717,1015.858490566038,146.8490566037736,3.1339622641509433,,PR
2020-03-15 09:00:00,9,,,,,,,PR
2020-03-15 12:00:00,12,,,,,,,PR
2020-03-15 15:00:00,15,,,,,,,PR
2020-03-15 18:00:00,18,18.06981132075472,14.813207547169812,1016.1849056603771,134.83018867924528,2.3849056603773584,,PR
2020-03-15 21:00:00,21,,,,,,,PR
2020-03-16 00:00:00,0,17.93962264150944,14.943396226415093,1017.8566037735847,121.01886792452831,2.6226415094339623,,PR
2020-03-16 03:00:00,3,,,,,,,PR
2020-03-16 06:00:00,6,,,,,,,PR
2020-03-16 09:00:00,9,23.256603773584917,14.901886792452833,1014.618867924528,156.03773584905662,3.009433962264151,,PR
2020-03-16 12:00:00,12,,,,,,,PR
2020-03-16 15:00:00,15,,,,,,,PR
2020-03-16 18:00:00,18,18.98679245283019,15.886792452830193,1016.7396226415096,148.0943396226415,2.3075471698113206,,PR
2020-03-16 21:00:00,21,,,,,,,PR
2020-03-17 00:00:00,0,18.69622641509434,15.86603773584906,1018.1773584905662,155.60377358490567,2.426415094339623,,PR
2020-03-17 03:00:00,3,,,,,,,PR
2020-03-17 06:00:00,6,,,,,,,PR
2020-03-17 09:00:00,9,,,,,,,PR
2020-03-17 12:00:00,12,,,,,,,PR
2020-03-17 15:00:00,15,,,,,,,PR
2020-03-17 18:00:00,18,18.332075471698115,15.745283018867918,1015.5867924528302,176.35849056603774,2.0660377358490565,,PR
2020-03-17 21:00:00,21,17.850943396226423,15.613207547169809,1014.3962264150944,166.1509433962264,1.924528301886793,,PR
2020-03-18 00:00:00,0,17.926415094339625,15.69433962264151,1016.1000000000001,183.47169811320754,1.8830188679245279,,PR
2020-03-18 03:00:00,3,,,,,,,PR
2020-03-18 06:00:00,6,,,,,,,PR
2020-03-18 09:00:00,9,,,,,,,PR
2020-03-18 12:00:00,12,,,,,,,PR
2020-03-18 15:00:00,15,,,,,,,PR
2020-03-18 18:00:00,18,18.641509433962266,16.35471698113208,1012.8169811320753,171.33962264150944,1.8301886792452833,,PR
2020-03-18 21:00:00,21,18.2245283018868,16.275471698113204,1012.3283018867926,167.83018867924528,1.6075471698113208,,PR
2020-03-19 00:00:00,0,18.35094339622642,16.254716981132077,1014.7452830188682,159.1320754716981,1.688679245283019,,PR
2020-03-19 03:00:00,3,,,,,,,PR
2020-03-19 06:00:00,6,,,,,,,PR
2020-03-19 09:00:00,9,,,,,,,PR
2020-03-19 12:00:00,12,,,,,,,PR
2020-03-19 15:00:00,15,,,,,,,PR
2020-03-19 18:00:00,18,18.498113207547174,16.101886792452827,1014.4584905660379,164.35849056603774,1.70188679245283,,PR
2020-03-19 21:00:00,21,17.849056603773594,16.045283018867924,1013.5301886792452,151.56603773584905,1.4735849056603771,,PR
2020-03-20 00:00:00,0,18.052830188679252,16.226415094339625,1015.6075471698117,131.83018867924528,1.528301886792453,,PR
2020-03-20 03:00:00,3,,,,,,,PR
2020-03-20 06:00:00,6,,,,,,,PR
2020-03-20 09:00:00,9,23.924528301886802,16.44528301886793,1011.1471698113209,157.9056603773585,2.7830188679245285,,PR
2020-03-20 12:00:00,12,,,,,,,PR
2020-03-20 15:00:00,15,,,,,,,PR
2020-03-20 18:00:00,18,20.23962264150944,17.72075471698113,1012.6905660377355,168.33962264150944,1.9622641509433962,,PR
2020-03-20 21:00:00,21,19.788679245283028,17.783018867924532,1012.2641509433963,145.30188679245282,2.0584905660377353,,PR
2020-03-21 00:00:00,0,,,,,,,PR
2020-03-21 03:00:00,3,,,,,,,PR
2020-03-21 06:00:00,6,,,,,,,PR
2020-03-21 09:00:00,9,,,,,,,PR
2020-03-21 12:00:00,12,,,,,,,PR
2020-03-21 15:00:00,15,,,,,,,PR
2020-03-21 18:00:00,18,21.09245283018868,18.456603773584902,1012.3622641509435,165.30188679245282,1.9150943396226419,,PR
2020-03-21 21:00:00,21,20.2490566037736,18.158490566037738,1011.6849056603777,179.9245283018868,1.5867924528301887,,PR
2020-03-22 00:00:00,0,20.49433962264151,18.352830188679242,1014.1377358490564,164.8490566037736,1.5773584905660376,,PR
2020-03-22 03:00:00,3,,,,,,,PR
2020-03-22 06:00:00,6,,,,,,,PR
2020-03-22 09:00:00,9,,,,,,,PR
2020-03-22 12:00:00,12,,,,,,,PR
2020-03-22 15:00:00,15,,,,,,,PR
2020-03-22 18:00:00,18,21.032075471698118,18.550943396226415,1012.156603773585,148.9433962264151,1.79811320754717,,PR
2020-03-22 21:00:00,21,20.15849056603774,18.256603773584906,1011.9339622641515,174.26415094339623,1.4792452830188683,,PR
2020-03-23 00:00:00,0,,,,,,,PR
2020-03-23 03:00:00,3,24.860377358490574,19.026415094339622,1015.0830188679245,186.0754716981132,2.120754716981132,,PR
2020-03-23 06:00:00,6,26.786792452830184,18.449056603773585,1012.4094339622644,184.56603773584905,3.0999999999999996,,PR
2020-03-23 09:00:00,9,,,,,,,PR
2020-03-23 12:00:00,12,23.049056603773593,18.439622641509438,1012.375471698113,156.0566037735849,2.328301886792453,,PR
2020-03-23 15:00:00,15,,,,,,,PR
2020-03-23 18:00:00,18,20.700000000000003,18.326415094339623,1013.1301886792453,168.1509433962264,2.228301886792453,,PR
2020-03-23 21:00:00,21,19.90188679245284,18.01132075471698,1012.5924528301884,142.39622641509433,2.1301886792452827,,PR
2020-03-24 00:00:00,0,20.018867924528305,18.054716981132078,1014.7396226415094,155.58490566037736,2.192452830188679,,PR
2020-03-24 03:00:00,3,23.379245283018882,18.290566037735843,1015.3377358490563,136.69811320754718,2.5056603773584905,,PR
2020-03-24 06:00:00,6,25.609433962264156,17.560377358490566,1012.4622641509435,157.39622641509433,3.162264150943396,,PR
2020-03-24 09:00:00,9,25.147169811320758,17.647169811320754,1010.7207547169814,159.45283018867926,3.1981132075471694,,PR
2020-03-24 12:00:00,12,22.749056603773585,17.988679245283016,1011.6943396226416,151.20754716981133,2.690566037735849,,PR
2020-03-24 15:00:00,15,,,,,,,PR
2020-03-24 18:00:00,18,20.613207547169807,18.003773584905662,1011.9622641509437,146.49056603773585,2.228301886792453,,PR
2020-03-24 21:00:00,21,,,,,,,PR
2020-03-25 00:00:00,0,20.14905660377359,17.841509433962266,1013.1528301886791,147.1320754716981,2.464150943396227,,PR
2020-03-25 03:00:00,3,,,,,,,PR
2020-03-25 06:00:00,6,25.990566037735853,17.247169811320756,1011.0075471698113,154.30188679245282,3.452830188679245,,PR
2020-03-25 09:00:00,9,25.39433962264152,16.805660377358485,1009.0981132075472,166.16981132075472,3.8490566037735854,,PR
2020-03-25 12:00:00,12,22.74150943396227,17.250943396226415,1010.4452830188679,142.64150943396226,2.4339622641509435,,PR
2020-03-25 15:00:00,15,,,,,,,PR
2020-03-25 18:00:00,18,20.498113207547174,17.815094339622636,1011.5188679245283,115.9245283018868,2.069811320754717,,PR
2020-03-25 21:00:00,21,,,,,,,PR
2020-03-26 00:00:00,0,20.318867924528302,18.092452830188684,1012.4509433962263,141.30188679245282,1.9320754716981132,,PR
2020-03-26 03:00:00,3,,,,,,,PR
2020-03-26 06:00:00,6,27.03584905660377,18.343396226415095,1010.290566037736,168.8490566037736,3.1792452830188678,,PR
2020-03-26 09:00:00,9,26.707547169811324,18.21698113207547,1008.9377358490563,174.41509433962264,3.364150943396226,,PR
2020-03-26 12:00:00,12,24.298113207547168,18.643396226415096,1010.6075471698116,162.83018867924528,2.3471698113207546,,PR
2020-03-26 15:00:00,15,,,,,,,PR
2020-03-26 18:00:00,18,21.609433962264156,18.813207547169814,1011.343396226415,163.45283018867926,1.9037735849056603,,PR
2020-03-26 21:00:00,21,20.95849056603774,18.65471698113208,1010.509433962264,167.0754716981132,1.8490566037735847,,PR
2020-03-27 00:00:00,0,21.31320754716981,18.815094339622643,1012.279245283019,156.81132075471697,1.8528301886792453,,PR
2020-03-27 03:00:00,3,25.50188679245283,19.232075471698113,1012.6811320754719,162.24528301886792,2.818867924528302,,PR
2020-03-27 06:00:00,6,27.62830188679246,18.60377358490566,1009.9962264150944,173.52830188679246,3.479245283018869,,PR
2020-03-27 09:00:00,9,26.998113207547167,18.632075471698112,1008.6075471698116,184.0188679245283,3.2150943396226417,,PR
2020-03-27 12:00:00,12,24.028301886792455,18.75094339622641,1010.6075471698114,172.52830188679246,2.4339622641509435,,PR
2020-03-27 15:00:00,15,,,,,,,PR
2020-03-27 18:00:00,18,,,,,,,PR
2020-03-27 21:00:00,21,20.184905660377353,17.754716981132074,1011.6773584905662,145.1320754716981,2.4150943396226414,,PR
2020-03-28 00:00:00,0,,,,,,,PR
2020-03-28 03:00:00,3,22.492452830188682,16.8,1014.5264150943395,140.52830188679246,3.1188679245283017,,PR
2020-03-28 06:00:00,6,24.050943396226415,16.022641509433956,1011.7811320754715,142.24528301886792,3.6094339622641507,,PR
2020-03-28 09:00:00,9,23.403773584905668,15.583018867924528,1009.7113207547169,137.33962264150944,3.7452830188679247,,PR
2020-03-28 12:00:00,12,20.954716981132083,15.158490566037731,1011.1358490566039,136.54716981132074,3.6528301886792454,,PR
2020-03-28 15:00:00,15,,,,,,,PR
2020-03-28 18:00:00,18,18.37735849056604,15.103773584905662,1011.9905660377357,121.49056603773585,3.3264150943396236,,PR
2020-03-28 21:00:00,21,17.803773584905667,15.192452830188678,1011.1188679245282,137.75471698113208,2.9377358490566032,,PR
2020-03-29 00:00:00,0,18.211320754716983,15.520754716981132,1012.3981132075471,166.35849056603774,2.9490566037735855,,PR
2020-03-29 03:00:00,3,21.316981132075476,16.11509433962264,1012.9113207547166,160.0,3.2735849056603774,,PR
2020-03-29 06:00:00,6,23.500000000000004,16.19245283018868,1009.8962264150945,171.0188679245283,3.7509433962264143,,PR
2020-03-29 09:00:00,9,23.09245283018868,15.824528301886792,1008.430188679245,154.20754716981133,3.545283018867924,,PR
2020-03-29 12:00:00,12,,,,,,,PR
2020-03-29 15:00:00,15,,,,,,,PR
2020-03-29 18:00:00,18,18.13396226415095,15.424528301886792,1011.3452830188681,157.18867924528303,2.803773584905661,,PR
2020-03-29 21:00:00,21,17.366037735849062,15.073584905660377,1010.9943396226416,148.20754716981133,2.6150943396226407,,PR
2020-03-30 00:00:00,0,17.356603773584908,14.881132075471694,1013.0150943396226,146.49056603773585,2.5792452830188677,,PR
2020-03-30 03:00:00,3,20.116981132075473,15.079245283018867,1013.4056603773589,152.49056603773585,2.6962264150943405,,PR
2020-03-30 06:00:00,6,21.981132075471706,14.5811320754717,1010.5150943396225,165.18867924528303,3.2566037735849056,,PR
2020-03-30 09:00:00,9,21.805660377358496,14.330188679245285,1008.9641509433964,181.66037735849056,3.09811320754717,,PR
2020-03-30 12:00:00,12,19.939622641509438,14.854716981132079,1010.4679245283021,146.26415094339623,2.4415094339622647,,PR
2020-03-30 15:00:00,15,,,,,,,PR
2020-03-30 18:00:00,18,17.83018867924529,15.207547169811319,1011.57358490566,136.50943396226415,2.4075471698113207,,PR
2020-03-30 21:00:00,21,17.13207547169812,14.962264150943394,1011.581132075472,146.73584905660377,2.3320754716981127,,PR
2020-03-31 00:00:00,0,,,,,,,PR
2020-03-31 03:00:00,3,,,,,,,PR
2020-03-31 06:00:00,6,,,,,,,PR
2020-03-31 09:00:00,9,,,,,,,PR
2020-03-31 12:00:00,12,,,,,,,PR
2020-03-31 15:00:00,15,,,,,,,PR
2020-03-31 18:00:00,18,,,,,,,PR
2020-03-31 21:00:00,21,,,,,,,PR
2020-04-01 00:00:00,0,17.556603773584907,14.456603773584911,1015.0566037735849,149.8679245283019,2.3283018867924525,,PR
2020-04-01 03:00:00,3,20.76981132075472,14.801886792452828,1015.443396226415,132.1509433962264,2.516981132075472,,PR
2020-04-01 06:00:00,6,22.77358490566038,14.586792452830187,1012.362264150943,143.71698113207546,3.0207547169811324,,PR
2020-04-01 09:00:00,9,22.237735849056598,14.528301886792457,1011.0283018867927,128.45283018867926,3.4018867924528298,,PR
2020-04-01 12:00:00,12,,,,,,,PR
2020-04-01 15:00:00,15,,,,,,,PR
2020-04-01 18:00:00,18,18.167924528301892,15.322641509433968,1013.579245283019,137.54716981132074,2.7509433962264147,,PR
2020-04-01 21:00:00,21,17.637735849056604,15.373584905660378,1013.5075471698115,102.83018867924528,2.690566037735849,,PR
2020-04-02 00:00:00,0,17.771698113207552,15.66037735849056,1015.8094339622643,124.73584905660377,2.833962264150944,,PR
2020-04-02 03:00:00,3,,,,,,,PR
2020-04-02 06:00:00,6,,,,,,,PR
2020-04-02 09:00:00,9,,,,,,,PR
2020-04-02 12:00:00,12,20.771698113207552,15.70943396226415,1013.920754716981,126.79245283018868,2.9622641509433967,,PR
2020-04-02 15:00:00,15,,,,,,,PR
2020-04-02 18:00:00,18,18.77547169811321,16.179245283018865,1014.5094339622639,140.35849056603774,2.6754716981132076,,PR
2020-04-02 21:00:00,21,18.294339622641512,16.08679245283019,1014.2679245283017,144.50943396226415,2.560377358490566,,PR
2020-04-03 00:00:00,0,18.34528301886793,16.120754716981132,1016.6207547169812,135.20754716981133,2.3905660377358493,,PR
2020-04-03 03:00:00,3,,,,,,,PR
2020-04-03 06:00:00,6,22.815094339622643,16.11509433962264,1014.6490566037735,146.45283018867926,2.8490566037735854,,PR
2020-04-03 09:00:00,9,,,,,,,PR
2020-04-03 12:00:00,12,20.520754716981134,16.069811320754717,1014.9037735849063,141.0,2.9301886792452825,,PR
2020-04-03 15:00:00,15,,,,,,,PR
2020-04-03 18:00:00,18,18.58867924528303,16.237735849056605,1015.820754716981,146.11320754716982,2.490566037735849,,PR
2020-04-03 21:00:00,21,18.00188679245283,15.990566037735851,1015.4452830188675,159.45283018867926,2.092452830188679,,PR
2020-04-04 00:00:00,0,,,,,,,PR
2020-04-04 03:00:00,3,20.269811320754723,16.192452830188675,1018.5962264150944,139.75471698113208,2.790566037735849,,PR
2020-04-04 06:00:00,6,21.88301886792453,16.0622641509434,1016.2849056603775,157.9245283018868,3.218867924528302,,PR
2020-04-04 09:00:00,9,21.11132075471699,15.696226415094346,1015.3584905660375,119.47169811320755,3.254716981132075,,PR
2020-04-04 12:00:00,12,19.47169811320755,15.460377358490561,1016.8603773584904,151.0,3.243396226415094,,PR
2020-04-04 15:00:00,15,,,,,,,PR
2020-04-04 18:00:00,18,17.383018867924527,14.85283018867924,1017.3283018867922,143.24528301886792,3.1169811320754715,,PR
2020-04-04 21:00:00,21,16.632075471698116,14.47358490566038,1016.6811320754716,138.47169811320754,2.933962264150942,,PR
2020-04-05 00:00:00,0,16.63584905660378,14.388679245283019,1018.8433962264153,135.11320754716982,2.8396226415094343,,PR
