date,Unnamed: 0,hour,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h
2020-04-07,10187.5,11.7967602639195,54.97670661344762,30.470011427285666,33.65978712493714,58.60858463373419,64.16039527134403,9.583198114324766,10.278144592337686,24.549850400159716,25.25744867720717,73.82563142146768,115.11226777300469,73.47114685450886,79.01835275173411,0.6354902516743985,0.6611069054880244
2020-04-08,10211.5,11.7967602639195,60.54227838065125,34.79246560580735,34.3856521478248,67.00423811777105,67.06250358739433,11.145589079829271,10.765720800556212,28.948625374149994,28.672986094039913,70.92846686156003,117.63919064302061,65.64908079880486,72.09358204280136,0.671812634440632,0.666522783048269
2020-04-09,10235.5,11.7967602639195,65.06540866385417,35.44276018520423,33.44974448827715,73.29661715179905,68.55070773250544,9.734507940905038,10.260106401135227,25.01552532012431,26.303108102337024,77.16861553812046,121.60119772412084,74.1157826535701,80.28276426688802,0.6306897328973257,0.6422003851523254
2020-04-10,10259.5,11.7967602639195,79.87056031856386,46.04784453803728,41.88449667233847,101.36903551623837,107.71878896335538,9.59832340862846,9.69757663921383,23.480434286252436,23.223691427844944,73.87840469210022,120.80643875959494,73.9624143899685,81.66184406908017,0.6310881941321843,0.6233096975051143
2020-04-11,10283.5,11.7967602639195,69.24189610986713,38.41762605861085,39.54936259208553,86.48553351134092,92.23699322300759,9.575529578015633,9.570384331954022,23.582259410352744,22.24880331662402,70.93798800704138,112.91739660089335,71.80356896094301,80.20007356134687,0.6324153371911289,0.6207351396374547
2020-04-12,10307.5,11.7967602639195,74.20116826572442,44.21406180637945,41.79911249206029,112.34697821688616,104.12611546468379,10.498078065609679,9.984815442529326,25.34752585728016,23.452132623097384,77.36364044406135,115.69918261369635,77.64369405756325,84.06547059726167,0.6409591546748538,0.635277500644586
2020-04-13,10331.5,11.7967602639195,84.62661198723195,53.48308040336929,49.81880837594341,121.0143337405368,119.62717261543777,12.79846819689955,11.420912596050064,29.992046012939312,26.821901887437924,75.32711344523919,124.89471589268663,73.4518315553142,81.12336012681541,0.6875720954502518,0.6560883655508213
2020-04-14,10355.5,11.7967602639195,84.68101671476938,49.042050868887486,50.236759756029635,112.01533673486593,116.22611593444942,13.242501893353158,12.924047706010457,30.395007694767692,29.7291259547662,77.06340585420342,130.09475310038442,72.97490225368537,80.26607819092852,0.690514516045323,0.6794075319352897
2020-04-15,10379.5,11.7967602639195,80.05294289621835,46.82857573796705,47.69867795739287,99.5836184883007,105.33530611616467,12.02099140408243,12.4931228818962,27.019152092580544,27.651622068371815,77.84794213010126,128.3168067938441,73.83088771933541,81.12602632555652,0.6887211872250537,0.6803582214825998
2020-04-16,10403.5,11.7967602639195,77.20024111012599,43.0781762255294,44.553701388106184,94.13178083906786,94.0383604359882,10.379384191939728,11.247191283757154,22.895638464686236,24.782869668789463,87.6032656811535,133.4739569418574,84.30450587637884,92.72719947422023,0.6536585198179298,0.6626669456736534
2020-04-17,10427.5,11.7967602639195,80.17197464405595,55.619895242612046,48.094896151481535,102.85614261794024,97.55867561729839,10.910610422965545,10.743901653440053,25.76464801462515,24.93871327451949,78.50204452546008,131.0034066881296,75.81883231841528,86.11751908586172,0.6997110839100208,0.6746114837931182
2020-04-18,10451.5,11.7967602639195,72.3061303315835,54.05910339263232,56.73297334462862,85.17111390371174,94.05600609207593,10.25880020485677,10.380454400163112,24.032540814413082,24.603489079983323,77.63675896492035,119.48504201524351,75.37742961346099,83.08863263397518,0.70314233356716,0.7037513157714501
