date,hour,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h,period,area
1/6/2020,21.71428571,56.71428571,39,49.71428571,49.71428571,62.85714286,20.28571429,24.71428571,33.28571429,35.14285714,56.14285714,73.28571429,63.71428571,66.14285714,0.854285714,1.13,(Prelock),MG
1/6/2020,22.85714286,54.28571429,38.85714286,47.57142857,48,60.57142857,20.71428571,24.14285714,29.71428571,33.42857143,58,73.57142857,63.71428571,66.85714286,0.78,1.078571429,(Prelock),MG
1/6/2020,24,55,36.42857143,45.85714286,47.57142857,58.28571429,16.85714286,23.42857143,25.42857143,31.71428571,60.71428571,73.71428571,63,67.14285714,0.731428571,1.035714286,(Prelock),MG
1/6/2020,25.14285714,50.71428571,33,44,45.42857143,56.28571429,17.28571429,23.14285714,26.42857143,30.42857143,59.42857143,73.71428571,61.57142857,67.14285714,0.754285714,1.001428571,(Prelock),MG
1/6/2020,26.28571429,50.85714286,33,42.42857143,45.14285714,54.57142857,16.14285714,22.57142857,24.85714286,29.14285714,56.57142857,73.71428571,59.71428571,67.14285714,0.767142857,0.954285714,(Prelock),MG
1/7/2020,0,36.85714286,23.71428571,39.85714286,33.28571429,52.14285714,16.57142857,21.85714286,21.71428571,28.14285714,57.28571429,74.14285714,58.71428571,66,0.715714286,0.918571429,(Prelock),MG
1/7/2020,1.142857143,34.42857143,22,38,28.85714286,50,15.71428571,21.42857143,20.42857143,26.85714286,57.85714286,74.42857143,57.85714286,57.85714286,0.702857143,0.885714286,(Prelock),MG
1/7/2020,2.285714286,29.28571429,18.57142857,35.71428571,25.28571429,47.57142857,16,21,20.85714286,25.85714286,56.85714286,74.57142857,57.85714286,59.28571429,0.677142857,0.845714286,(Prelock),MG
1/7/2020,3.428571429,31,18.85714286,33.71428571,25.57142857,45,18.42857143,20.57142857,22.14285714,25.28571429,54.28571429,74.57142857,56.85714286,59.85714286,0.698571429,0.821428571,(Prelock),MG
1/7/2020,4.571428571,30.42857143,18.71428571,32.14285714,26.28571429,42.85714286,21.71428571,20.42857143,23,24.85714286,52.57142857,74.57142857,55.57142857,60.42857143,0.728571429,0.798571429,(Prelock),MG
1/7/2020,5.714285714,31.42857143,18.85714286,30.71428571,26.71428571,41.57142857,22.57142857,20.57142857,21.85714286,24.85714286,52.28571429,74.57142857,55.14285714,60.71428571,0.75,0.78,(Prelock),MG
1/7/2020,6.857142857,32.71428571,20.42857143,29.57142857,29.57142857,40.57142857,20.71428571,20.42857143,22.42857143,24.28571429,51.42857143,74.14285714,54.42857143,60.71428571,0.707142857,0.77,(Prelock),MG
1/7/2020,8,36.14285714,21,29,34.42857143,40.28571429,34,21.28571429,26.71428571,24.57142857,48,74.14285714,53.14285714,60.85714286,0.76,0.761428571,(Prelock),MG
1/7/2020,9.142857143,38,21.14285714,28.57142857,34.85714286,39.71428571,28.85714286,21.57142857,34.71428571,24.71428571,41.57142857,74.14285714,51.85714286,61,0.887142857,0.761428571,(Prelock),MG
1/7/2020,10.28571429,39.71428571,25.14285714,27.85714286,35.71428571,39.14285714,31,21.85714286,37.71428571,25.28571429,39,74.14285714,49.28571429,61.14285714,0.962857143,0.774285714,(Prelock),MG
1/7/2020,11.42857143,47.42857143,30,28.14285714,41.85714286,39,38.71428571,22.57142857,36.28571429,25.57142857,40.57142857,74.14285714,47.28571429,61.28571429,0.978571429,0.775714286,(Prelock),MG
1/7/2020,12.57142857,48.42857143,31,28,42.42857143,38.71428571,30.14285714,22.71428571,30.85714286,26,53.42857143,74.57142857,47.42857143,61.28571429,0.895714286,0.774285714,(Prelock),MG
1/7/2020,13.71428571,49.42857143,27.85714286,27.71428571,41.28571429,38.71428571,46.85714286,23.14285714,25.85714286,26.14285714,61.85714286,76,48.57142857,61.71428571,0.877142857,0.787142857,(Prelock),MG
1/7/2020,14.85714286,54.71428571,31.57142857,27.85714286,43.71428571,38.71428571,53,24.42857143,25.85714286,26.28571429,64.42857143,77,49.85714286,62.14285714,0.952857143,0.792857143,(Prelock),MG
1/7/2020,16,51,33.42857143,28,40.71428571,38.71428571,31.71428571,25,21.85714286,26.42857143,68.57142857,77.85714286,52.42857143,63.14285714,0.831428571,0.8,(Prelock),MG
1/7/2020,17.14285714,50.42857143,32.42857143,28.14285714,41.57142857,38.71428571,27.14285714,25.14285714,22.42857143,26.42857143,69.28571429,77.85714286,55,64.57142857,0.728571429,0.8,(Prelock),MG
1/7/2020,18.28571429,46.85714286,28.42857143,28.14285714,43,38.71428571,22.42857143,25.28571429,24.42857143,26.71428571,66.42857143,77,58.14285714,66.14285714,0.754285714,0.795714286,(Prelock),MG
1/7/2020,19.42857143,48.14285714,30.42857143,27.57142857,44,38.28571429,22.28571429,25.14285714,32.85714286,26.71428571,59.57142857,77.14285714,60.71428571,67.85714286,0.93,0.798571429,(Prelock),MG
1/7/2020,20.57142857,52.42857143,34.85714286,27.42857143,44.42857143,38.14285714,25.14285714,25.57142857,41.42857143,27.14285714,50.42857143,77.14285714,61.85714286,68.85714286,1.231428571,0.812857143,(Prelock),MG
1/7/2020,21.71428571,60.14285714,41.71428571,27.57142857,49.42857143,38.14285714,25.42857143,25.71428571,45.57142857,27.42857143,46.28571429,77.14285714,60.85714286,69.14285714,1.37,0.825714286,(Prelock),MG
1/7/2020,22.85714286,73,49.28571429,28,63.28571429,38.57142857,23,25.71428571,44,28.14285714,44.71428571,77.14285714,58.28571429,69.14285714,1.265714286,0.851428571,(Prelock),MG
1/7/2020,24,83.71428571,59.85714286,29.14285714,70.14285714,39.71428571,23.57142857,26.14285714,42.57142857,29.28571429,45.14285714,76.42857143,56,69.14285714,1.212857143,0.87,(Prelock),MG
1/7/2020,25.14285714,82.28571429,61.28571429,30.42857143,69.42857143,40.85714286,22.71428571,26.42857143,44.28571429,29.71428571,42.85714286,76.28571429,52.42857143,69.14285714,1.217142857,0.882857143,(Prelock),MG
1/7/2020,26.28571429,81.28571429,60,31.71428571,68,42,29.42857143,27.14285714,41.57142857,30.42857143,42.85714286,76.14285714,49.57142857,69.14285714,1.147142857,0.894285714,(Prelock),MG
1/8/2020,0,78.14285714,57.85714286,33.28571429,64,43.28571429,22.28571429,27.42857143,39.42857143,31.14285714,41.28571429,76.28571429,46.42857143,66.85714286,1.178571429,0.905714286,(Prelock),MG
1/8/2020,1.142857143,75.42857143,54.71428571,34.71428571,61.85714286,44.71428571,19.28571429,27.42857143,38.71428571,32,41.28571429,76,41.28571429,41.28571429,1.145714286,0.93,(Prelock),MG
1/8/2020,2.285714286,75.85714286,54.42857143,36.28571429,61.28571429,46,16.14285714,27.28571429,39.42857143,33,39.71428571,75.71428571,40.57142857,42.14285714,1.247142857,0.955714286,(Prelock),MG
1/8/2020,3.428571429,75.57142857,52.85714286,37.71428571,58.42857143,47.57142857,13.71428571,27.14285714,39.85714286,33.57142857,39.14285714,75.85714286,39.85714286,42.71428571,1.254285714,0.991428571,(Prelock),MG
1/8/2020,4.571428571,70,49,38.85714286,56.14285714,48.71428571,13.71428571,26.71428571,37.85714286,34.14285714,39.57142857,75.71428571,39.71428571,42.85714286,1.257142857,1.007142857,(Prelock),MG
1/8/2020,5.714285714,64.14285714,43.28571429,40,52.85714286,50,14.28571429,26.57142857,36.85714286,35,39,75.57142857,39.71428571,43,1.198571429,1.03,(Prelock),MG
1/8/2020,6.857142857,60.71428571,41.42857143,41,51.57142857,50.85714286,15.28571429,26.42857143,40,35.42857143,36,75.14285714,38.57142857,43,1.181428571,1.047142857,(Prelock),MG
1/8/2020,8,57.85714286,39.85714286,41.85714286,51.57142857,51.57142857,17,25.42857143,42.71428571,36.28571429,32.57142857,73.57142857,37.71428571,43,1.258571429,1.07,(Prelock),MG
1/8/2020,9.142857143,59,41.14285714,42.71428571,53,52.42857143,20,25.28571429,47.85714286,37,26.57142857,72.85714286,36.42857143,43,1.424285714,1.091428571,(Prelock),MG
1/8/2020,10.28571429,68.71428571,48.71428571,43.57142857,61.28571429,53.57142857,26.71428571,24.85714286,48.57142857,37.28571429,27.85714286,72.71428571,34.57142857,43.14285714,1.605714286,1.118571429,(Prelock),MG
1/8/2020,11.42857143,75.14285714,53.42857143,44.71428571,64.14285714,54.42857143,34,24.85714286,50.14285714,37.57142857,33.42857143,72.71428571,33.57142857,43.28571429,1.578571429,1.162857143,(Prelock),MG
1/8/2020,12.57142857,77.71428571,55.28571429,45.71428571,69.28571429,55.57142857,32.71428571,24.71428571,43.14285714,37.85714286,38.14285714,71.85714286,33.85714286,43.57142857,1.427142857,1.168571429,(Prelock),MG
1/8/2020,13.71428571,80.57142857,57,46.71428571,73.14285714,56.85714286,29.14285714,24,38.14285714,38.57142857,46,71,34.57142857,44.14285714,1.292857143,1.184285714,(Prelock),MG
1/8/2020,14.85714286,88.42857143,62.71428571,48.28571429,71.57142857,58,26,23,32.85714286,39,54.14285714,71.57142857,36.14285714,45.28571429,1.364285714,1.194285714,(Prelock),MG
1/8/2020,16,80,55.85714286,49.28571429,68,59.14285714,25.14285714,22.57142857,29.14285714,39.42857143,58.71428571,72.71428571,39.28571429,46.71428571,1.215714286,1.217142857,(Prelock),MG
1/8/2020,17.14285714,82.14285714,57.14285714,50.28571429,66,60.28571429,25.14285714,22.57142857,27.71428571,39.42857143,63,73.28571429,43,49,1.061428571,1.237142857,(Prelock),MG
1/8/2020,18.28571429,70.42857143,49.57142857,51,59.71428571,60.85714286,28.28571429,22.71428571,31.85714286,39.85714286,58.14285714,71.57142857,47,51,1.03,1.244285714,(Prelock),MG
1/8/2020,19.42857143,76.42857143,55.28571429,52,65.14285714,62.42857143,27.42857143,24,42.85714286,39.85714286,47.71428571,67.57142857,50,53.42857143,1.085714286,1.234285714,(Prelock),MG
1/8/2020,20.57142857,85,60.71428571,52.71428571,73.57142857,62.85714286,23.14285714,22.85714286,56.14285714,40.71428571,34.28571429,65.85714286,50.71428571,54,1.19,1.252857143,(Prelock),MG
1/8/2020,21.71428571,99.71428571,73,54,87.14285714,64.42857143,23.42857143,23,60.71428571,41.42857143,28.28571429,67,49.14285714,55.28571429,1.395714286,1.245714286,(Prelock),MG
1/8/2020,22.85714286,112.1428571,83,55.57142857,84.71428571,65.42857143,25.71428571,23.14285714,66.42857143,42.42857143,24,66.42857143,46.14285714,55.28571429,1.658571429,1.262857143,(Prelock),MG
1/8/2020,24,115.2857143,84.85714286,56.57142857,97.42857143,66.28571429,26.14285714,23.14285714,64.28571429,43.42857143,24.28571429,66.57142857,42.14285714,55.28571429,1.784285714,1.291428571,(Prelock),MG
1/8/2020,25.14285714,115.1428571,85.71428571,57.71428571,95.57142857,67.57142857,24.42857143,23.14285714,65.14285714,44.14285714,21.85714286,66.42857143,37.42857143,55.28571429,1.731428571,1.311428571,(Prelock),MG
1/8/2020,26.28571429,116.5714286,86.71428571,58.85714286,100,69,26.85714286,23,66.42857143,45.14285714,19.71428571,66,31.85714286,55.28571429,1.974285714,1.361428571,(Prelock),MG
1/9/2020,0,119,88.85714286,60.28571429,101.4285714,70.42857143,29.14285714,23.42857143,64.57142857,46.42857143,19.42857143,66,26.85714286,53.42857143,2.018571429,1.381428571,(Prelock),MG
1/9/2020,1.142857143,110.2857143,81.14285714,61.42857143,97,72,27.14285714,23.71428571,57.85714286,47,22.85714286,66,22.85714286,22.85714286,1.862857143,1.412857143,(Prelock),MG
1/9/2020,2.285714286,105.8571429,78.71428571,62.28571429,92,73.14285714,22.85714286,24,56.71428571,47.85714286,23.42857143,66.28571429,23.14285714,24,1.772857143,1.437142857,(Prelock),MG
1/9/2020,3.428571429,101.4285714,74.57142857,63.14285714,86.57142857,74.57142857,20.57142857,24.14285714,56.42857143,48.42857143,23.14285714,66.42857143,23.14285714,24.71428571,1.782857143,1.462857143,(Prelock),MG
1/9/2020,4.571428571,96.85714286,70.28571429,63.85714286,82.57142857,75.71428571,18.42857143,24.42857143,52,49.14285714,23.85714286,66.28571429,23.42857143,25.14285714,1.72,1.475714286,(Prelock),MG
1/9/2020,5.714285714,92.71428571,66.57142857,65,80.28571429,76.85714286,17.71428571,24.71428571,45.71428571,49.28571429,27,66.28571429,24,26,1.508571429,1.5,(Prelock),MG
1/9/2020,6.857142857,89.42857143,63.71428571,66,76.14285714,78,18.42857143,24.85714286,45.14285714,49.71428571,28.14285714,67,24.71428571,26.57142857,1.337142857,1.492857143,(Prelock),MG
1/9/2020,8,88.57142857,62.85714286,67,74.14285714,78.71428571,19,24.57142857,47.85714286,49.57142857,26.57142857,67,25.14285714,26.85714286,1.308571429,1.492857143,(Prelock),MG
1/9/2020,9.142857143,97.42857143,69.85714286,68.14285714,80.28571429,80,20.42857143,25,55.57142857,50.14285714,21.28571429,67,24.57142857,26.85714286,1.575714286,1.5,(Prelock),MG
1/9/2020,10.28571429,110.8571429,82.42857143,69.42857143,95,81.57142857,21.42857143,24.57142857,58.42857143,50.57142857,19.42857143,67,24.14285714,27,1.82,1.517142857,(Prelock),MG
1/9/2020,11.42857143,105.7142857,77.42857143,70.71428571,93.14285714,82.57142857,23.42857143,24,52.14285714,50.71428571,25.85714286,67,24.57142857,27.42857143,1.672857143,1.531428571,(Prelock),MG
1/9/2020,12.57142857,109,79.71428571,71.85714286,98.42857143,83.71428571,32,24.14285714,48.71428571,51.14285714,33.85714286,67,25.42857143,27.85714286,1.617142857,1.54,(Prelock),MG
1/9/2020,13.71428571,116.4285714,86.14285714,73.14285714,103.4285714,85.14285714,34.71428571,24.28571429,44.57142857,51.42857143,39.42857143,67,27,29.28571429,1.561428571,1.544285714,(Prelock),MG
1/9/2020,14.85714286,116.7142857,85.71428571,74,101,86.42857143,32.85714286,24.57142857,41.57142857,51.85714286,45.71428571,67,29.14285714,31.28571429,1.534285714,1.558571429,(Prelock),MG
1/9/2020,16,112.1428571,82.42857143,74.85714286,96.85714286,87.57142857,35.14285714,25,41.28571429,52.28571429,49.85714286,67.28571429,31.85714286,33.85714286,1.744285714,1.571428571,(Prelock),MG
1/9/2020,17.14285714,110.5714286,82,76.28571429,94.57142857,88.85714286,31.57142857,25.28571429,41.42857143,52.85714286,49.42857143,64.28571429,34.71428571,36.57142857,1.562857143,1.602857143,(Prelock),MG
1/9/2020,18.28571429,111.1428571,83.28571429,77.71428571,95.57142857,90.28571429,28.42857143,25.42857143,43.28571429,53.28571429,48,59.85714286,38.14285714,39.42857143,1.417142857,1.612857143,(Prelock),MG
1/9/2020,19.42857143,102.5714286,75.42857143,78.28571429,99,91.57142857,30.28571429,25.57142857,53.28571429,53.85714286,37.28571429,58.42857143,40.71428571,41.71428571,1.565714286,1.625714286,(Prelock),MG
1/9/2020,20.57142857,110,82,79.28571429,99.57142857,92.57142857,37.42857143,25.85714286,65.85714286,54.28571429,26.42857143,55.42857143,41,42.57142857,1.794285714,1.655714286,(Prelock),MG
1/9/2020,21.71428571,125.7142857,93.42857143,79.85714286,115.5714286,93.71428571,41.57142857,26.85714286,72.28571429,54.85714286,19.85714286,55.14285714,39.28571429,42.71428571,1.76,1.67,(Prelock),MG
1/9/2020,22.85714286,129,97.28571429,80.57142857,122.1428571,95.28571429,32.85714286,27.28571429,68.42857143,54.85714286,21.85714286,55,37.14285714,42.85714286,1.911428571,1.691428571,(Prelock),MG
1/9/2020,24,140.7142857,107.4285714,81.42857143,129.4285714,96.57142857,33.14285714,27.42857143,69,55,20.71428571,54.71428571,34.28571429,42.85714286,1.974285714,1.687142857,(Prelock),MG
1/9/2020,25.14285714,149,116.4285714,82.85714286,126.1428571,98,32.14285714,27.85714286,67.28571429,55.14285714,21,54.71428571,30.57142857,42.85714286,1.98,1.7,(Prelock),MG
1/9/2020,26.28571429,138.4285714,106.7142857,83.85714286,128.4285714,98.85714286,32.14285714,28,63,54.85714286,23.85714286,54.71428571,27.57142857,42.85714286,1.957142857,1.7,(Prelock),MG
1/10/2020,0,136,103.8571429,84.42857143,129,99.85714286,36.28571429,28.14285714,61.14285714,54.71428571,24.42857143,54.71428571,24.71428571,42.57142857,1.797142857,1.691428571,(Prelock),MG
1/10/2020,1.142857143,129.8571429,99.85714286,85,124.7142857,101,33.28571429,28.42857143,58.85714286,55,23.71428571,54.85714286,23.71428571,23.71428571,1.735714286,1.68,(Prelock),MG
1/10/2020,2.285714286,123.4285714,93,85.42857143,117.4285714,102,25.71428571,28.57142857,53.85714286,54.71428571,26.28571429,55,24.85714286,25.14285714,1.558571429,1.675714286,(Prelock),MG
1/10/2020,3.428571429,113.8571429,85.42857143,85.85714286,106,102.7142857,24,28.85714286,48.71428571,54.57142857,29.42857143,55.42857143,26.28571429,26.57142857,1.47,1.657142857,(Prelock),MG
1/10/2020,4.571428571,109.5714286,81.14285714,86.57142857,98.14285714,103.7142857,22.85714286,29,45.14285714,54.14285714,32.57142857,55.85714286,27.85714286,28.42857143,1.385714286,1.652857143,(Prelock),MG
1/10/2020,5.714285714,101.1428571,73.57142857,86.85714286,91.57142857,104.1428571,21.71428571,29.28571429,41.85714286,54,35.71428571,56.42857143,29.28571429,29.85714286,1.342857143,1.651428571,(Prelock),MG
1/10/2020,6.857142857,99.42857143,71.85714286,87.28571429,87.28571429,104.8571429,26.42857143,29.57142857,43.28571429,54.14285714,36.42857143,56.42857143,30.42857143,31,1.387142857,1.644285714,(Prelock),MG
1/10/2020,8,98.71428571,72.28571429,87.42857143,88.85714286,105.2857143,23.71428571,29.71428571,48,53.71428571,31.85714286,56.42857143,30.42857143,31.57142857,1.464285714,1.65,(Prelock),MG
1/10/2020,9.142857143,107.7142857,80,88,96.14285714,106.1428571,27,30,50.14285714,53.71428571,29.42857143,56.42857143,30.42857143,32.14285714,1.587142857,1.655714286,(Prelock),MG
1/10/2020,10.28571429,120,90.57142857,88.57142857,110.2857143,106.7142857,30.14285714,30.28571429,51.14285714,53.42857143,29.42857143,56.42857143,31.28571429,33,1.82,1.662857143,(Prelock),MG
1/10/2020,11.42857143,112.8571429,85.57142857,88.85714286,102.5714286,107.2857143,32,31,43.57142857,53,38.14285714,56.42857143,32.85714286,34.71428571,1.485714286,1.661428571,(Prelock),MG
1/10/2020,12.57142857,104.8571429,79.42857143,88.57142857,94.28571429,106.8571429,30.71428571,30.71428571,39.57142857,52.57142857,43.71428571,57,34.42857143,37,1.287142857,1.63,(Prelock),MG
1/10/2020,13.71428571,97.71428571,72.85714286,88,90.42857143,106,28.71428571,30.42857143,35.28571429,52,48.71428571,58.57142857,36.71428571,39.42857143,1.162857143,1.608571429,(Prelock),MG
1/10/2020,14.85714286,97.85714286,71.85714286,87.57142857,87.71428571,105.7142857,30.57142857,30.14285714,28.71428571,51.57142857,56.57142857,63.71428571,39.42857143,42.14285714,1.052857143,1.601428571,(Prelock),MG
1/10/2020,16,96.85714286,69.57142857,86.71428571,86.14285714,104.8571429,43.28571429,30.85714286,32.42857143,51.42857143,56.57142857,64.71428571,41.85714286,44.85714286,1.378571429,1.587142857,(Prelock),MG
1/10/2020,17.14285714,99.71428571,74,86.28571429,88,105.1428571,37.14285714,31,36.42857143,51,55,65,44.57142857,47.57142857,1.588571429,1.591428571,(Prelock),MG
1/10/2020,18.28571429,94.57142857,70.28571429,85.71428571,88.28571429,104.7142857,36.85714286,31.28571429,34.28571429,50.71428571,57.85714286,65.42857143,48.14285714,51.14285714,1.382857143,1.591428571,(Prelock),MG
1/10/2020,19.42857143,102.4285714,78.28571429,86,93.28571429,104.5714286,33.57142857,31.71428571,36.71428571,50.14285714,57,68,51.71428571,54.42857143,1.361428571,1.588571429,(Prelock),MG
1/10/2020,20.57142857,88.85714286,65.57142857,85.14285714,98.14285714,104.4285714,29.28571429,31.28571429,42.42857143,48.71428571,49.85714286,68,53.14285714,56.42857143,1.308571429,1.561428571,(Prelock),MG
1/10/2020,21.71428571,91,66.28571429,84,87,103.1428571,30.28571429,30.71428571,46.71428571,47.85714286,43,68,53.14285714,57.57142857,1.31,1.532857143,(Prelock),MG
1/10/2020,22.85714286,106.4285714,82.71428571,83.42857143,104.5714286,102.5714286,27.71428571,30.14285714,47.14285714,47,42,68,52.14285714,58.28571429,1.342857143,1.504285714,(Prelock),MG
1/10/2020,24,107,84.28571429,82.42857143,102.8571429,101.2857143,27.14285714,30,47.14285714,46.14285714,42.42857143,68,50.57142857,58.71428571,1.454285714,1.478571429,(Prelock),MG
1/10/2020,25.14285714,106.8571429,84.85714286,81.14285714,100.1428571,100.4285714,26.42857143,29.85714286,45.14285714,45.14285714,42.42857143,68,49,59,1.351428571,1.45,(Prelock),MG
1/10/2020,26.28571429,101.8571429,80.28571429,80,97.85714286,98.85714286,26.28571429,29.71428571,41.57142857,44.42857143,42.85714286,68,47.14285714,59.42857143,1.268571429,1.434285714,(Prelock),MG
1/11/2020,0,100,77.85714286,79.14285714,96.42857143,97.42857143,25.57142857,29.14285714,40.71428571,43.28571429,41.28571429,67.85714286,45.14285714,58.57142857,1.2,1.405714286,(Prelock),MG
1/11/2020,1.142857143,93,71.42857143,77.71428571,87.57142857,95.85714286,25.28571429,28.71428571,40,42.71428571,41.28571429,67.85714286,41.28571429,41.28571429,1.232857143,1.381428571,(Prelock),MG
1/11/2020,2.285714286,92.28571429,69.71428571,76.71428571,86.28571429,94.71428571,28.57142857,28.57142857,40.71428571,41.71428571,40.42857143,67.85714286,40.85714286,42.57142857,1.295714286,1.36,(Prelock),MG
1/11/2020,3.428571429,90.28571429,69.28571429,76.14285714,83.85714286,94,28,28.85714286,41.14285714,41.71428571,38.28571429,67.85714286,40,42.71428571,1.298571429,1.355714286,(Prelock),MG
1/11/2020,4.571428571,88.14285714,66,75.57142857,81.28571429,93,23.42857143,28.85714286,39.71428571,41.57142857,39.85714286,67.85714286,40,43,1.271428571,1.358571429,(Prelock),MG
1/11/2020,5.714285714,86.28571429,63.14285714,75,77.42857143,92.42857143,22.42857143,29.14285714,42,41.42857143,35.42857143,67.85714286,39,43,1.211428571,1.36,(Prelock),MG
1/11/2020,6.857142857,82.85714286,61.14285714,74.57142857,76.14285714,92,23.57142857,29,43.14285714,41.28571429,34.71428571,67.14285714,38.42857143,43,1.238571429,1.348571429,(Prelock),MG
1/11/2020,8,84.14285714,62.57142857,74.28571429,77.28571429,91.42857143,25,29.42857143,45,41.42857143,31,65.85714286,37.28571429,43,1.267142857,1.344285714,(Prelock),MG
1/11/2020,9.142857143,86.85714286,64.71428571,73.57142857,81,90.85714286,23.85714286,29,49.57142857,41.14285714,25.71428571,65.28571429,35.71428571,43,1.334285714,1.317142857,(Prelock),MG
1/11/2020,10.28571429,96.85714286,71.14285714,72.14285714,94.85714286,89.57142857,22.85714286,28.57142857,50.57142857,41.14285714,24.28571429,65.57142857,33.28571429,43,1.494285714,1.297142857,(Prelock),MG
1/11/2020,11.42857143,108.1428571,81.28571429,72.14285714,102.4285714,89.85714286,23.85714286,28,45.57142857,41,29.28571429,65.57142857,31.85714286,43.14285714,1.531428571,1.3,(Prelock),MG
1/11/2020,12.57142857,109.2857143,84.85714286,72.85714286,104.8571429,90.42857143,25.85714286,28,43.28571429,41.57142857,35.42857143,64.85714286,31.71428571,43.71428571,1.53,1.312857143,(Prelock),MG
1/11/2020,13.71428571,111.5714286,87.14285714,73.28571429,101,90.85714286,24.85714286,28,38.71428571,42,44.28571429,65.14285714,32.42857143,44,1.38,1.324285714,(Prelock),MG
1/11/2020,14.85714286,113.1428571,88.71428571,74.14285714,102.8571429,91.42857143,26.57142857,27.57142857,37,41.85714286,48.57142857,64.57142857,34,44.71428571,1.348571429,1.344285714,(Prelock),MG
1/11/2020,16,105.1428571,81.14285714,74.57142857,101.5714286,92.42857143,27,27.14285714,35.71428571,42.14285714,53.57142857,63.57142857,36.28571429,45.42857143,1.324285714,1.33,(Prelock),MG
1/11/2020,17.14285714,108.4285714,85.14285714,75,104.2857143,93,29,26.85714286,36,42,54,63.71428571,39.28571429,46.57142857,1.242857143,1.322857143,(Prelock),MG
1/11/2020,18.28571429,104.7142857,83.71428571,75.57142857,99.85714286,93.57142857,29.71428571,26.57142857,38.85714286,42.28571429,50.42857143,62.57142857,42.42857143,47.85714286,1.288571429,1.321428571,(Prelock),MG
1/11/2020,19.42857143,103.2857143,81.85714286,75.71428571,99.71428571,93.71428571,30.14285714,26.57142857,44.28571429,42.57142857,45.57142857,60.85714286,45.28571429,49,1.311428571,1.32,(Prelock),MG
1/11/2020,20.57142857,104.7142857,82,76.42857143,101.4285714,93.57142857,30.14285714,26.28571429,55.42857143,43.28571429,34.57142857,59.42857143,45.71428571,49.42857143,1.46,1.317142857,(Prelock),MG
1/11/2020,21.71428571,110.2857143,85.71428571,77.14285714,104.7142857,94.28571429,28.14285714,26.42857143,64.71428571,44.14285714,24.42857143,59.14285714,44.57142857,49.42857143,1.601428571,1.334285714,(Prelock),MG
1/11/2020,22.85714286,116.8571429,92.57142857,77.42857143,110.4285714,94.71428571,30.42857143,26.57142857,64,44.57142857,24,58.71428571,41.85714286,49.42857143,1.595714286,1.354285714,(Prelock),MG
1/11/2020,24,120,94.71428571,77.85714286,115.4285714,95.28571429,33,26.71428571,63.14285714,45.28571429,23.57142857,58.28571429,38.71428571,49.42857143,1.732857143,1.362857143,(Prelock),MG
1/11/2020,25.14285714,123,97.85714286,78.57142857,116.5714286,95.85714286,29.42857143,26.71428571,63.28571429,46.14285714,23.85714286,58.14285714,35.14285714,49.42857143,1.825714286,1.387142857,(Prelock),MG
1/11/2020,26.28571429,117,93.71428571,79.14285714,107.5714286,96.57142857,26.71428571,26.85714286,58.85714286,46.85714286,27.14285714,57.57142857,31.71428571,49.42857143,1.834285714,1.411428571,(Prelock),MG
1/12/2020,0,122.7142857,99.14285714,80,112,97.14285714,23.85714286,26.57142857,56,47.28571429,29,56.28571429,29,46.14285714,1.967142857,1.444285714,(Prelock),MG
1/12/2020,1.142857143,118.5714286,96.57142857,81.14285714,112.4285714,98.14285714,23.28571429,26.57142857,54.28571429,47.85714286,29.28571429,56,29.28571429,29.28571429,1.734285714,1.465714286,(Prelock),MG
1/12/2020,2.285714286,118,96.57142857,82,113,99.28571429,22,26.42857143,50.14285714,48.28571429,31.57142857,55.85714286,30.28571429,31,1.637142857,1.49,(Prelock),MG
1/12/2020,3.428571429,113,91.85714286,83.14285714,109.7142857,100.5714286,22,26.14285714,50.57142857,49,30.14285714,56,30.14285714,32,1.648571429,1.497142857,(Prelock),MG
1/12/2020,4.571428571,113.8571429,91.28571429,84.14285714,110.7142857,101.5714286,24.85714286,26.14285714,48.85714286,49.28571429,31.14285714,56.28571429,30.57142857,33,1.707142857,1.52,(Prelock),MG
1/12/2020,5.714285714,108.1428571,86.57142857,85.28571429,108,103,24.57142857,26.14285714,45.85714286,49.42857143,33,56.28571429,31,33.42857143,1.637142857,1.528571429,(Prelock),MG
1/12/2020,6.857142857,109.5714286,85.71428571,85.85714286,103.7142857,104.1428571,26.42857143,26.28571429,48.57142857,49.57142857,27.85714286,56.28571429,30.57142857,33.57142857,1.557142857,1.55,(Prelock),MG
1/12/2020,8,108.1428571,83.14285714,87.14285714,107.4285714,105.4285714,23.42857143,26.14285714,48.14285714,49.85714286,26.57142857,56.28571429,30.14285714,34,1.578571429,1.555714286,(Prelock),MG
1/12/2020,9.142857143,117.7142857,88.57142857,88.28571429,113.4285714,106.5714286,27.14285714,26.57142857,55.57142857,50,20.42857143,56.28571429,28.71428571,34,1.774285714,1.57,(Prelock),MG
1/12/2020,10.28571429,121,94,88.85714286,115.7142857,107.2857143,29.57142857,26.71428571,56,50.42857143,21.57142857,56.28571429,27.71428571,34.42857143,1.95,1.598571429,(Prelock),MG
1/12/2020,11.42857143,126.1428571,97.28571429,89.42857143,123.1428571,108.2857143,28.71428571,26.85714286,49,50.42857143,30,56.85714286,27.42857143,35,1.697142857,1.595714286,(Prelock),MG
