Time,Time,O3,area,period
2020-02-15 23:00:00,23,27.75625,NCP,l1
2020-02-16 00:00:00,0,26.8,NCP,l1
2020-02-16 01:00:00,1,26.3375,NCP,l1
2020-02-16 02:00:00,2,26.9375,NCP,l1
2020-02-16 03:00:00,3,27.40625,NCP,l1
2020-02-16 04:00:00,4,28.21875,NCP,l1
2020-02-16 05:00:00,5,28.33125,NCP,l1
2020-02-16 06:00:00,6,28.00625,NCP,l1
2020-02-16 07:00:00,7,27.05,NCP,l1
2020-02-16 08:00:00,8,25.80625,NCP,l1
2020-02-16 09:00:00,9,27.06875,NCP,l1
2020-02-16 10:00:00,10,29.33125,NCP,l1
2020-02-16 11:00:00,11,31.44375,NCP,l1
2020-02-16 12:00:00,12,32.9125,NCP,l1
2020-02-16 13:00:00,13,33.575,NCP,l1
2020-02-16 14:00:00,14,34.20625,NCP,l1
2020-02-16 15:00:00,15,34.9875,NCP,l1
2020-02-16 16:00:00,16,35.15,NCP,l1
2020-02-16 17:00:00,17,35.025,NCP,l1
2020-02-16 18:00:00,18,33.675,NCP,l1
2020-02-16 19:00:00,19,31.7625,NCP,l1
2020-02-16 20:00:00,20,30.55625,NCP,l1
2020-02-16 21:00:00,21,29.825,NCP,l1
2020-02-16 22:00:00,22,29.2125,NCP,l1
2020-02-16 23:00:00,23,29.0125,NCP,l1
2020-02-17 00:00:00,0,28.8,NCP,l1
2020-02-17 01:00:00,1,27.44375,NCP,l1
2020-02-17 02:00:00,2,27.125,NCP,l1
2020-02-17 03:00:00,3,26.14375,NCP,l1
2020-02-17 04:00:00,4,26.15625,NCP,l1
2020-02-17 05:00:00,5,26.4625,NCP,l1
2020-02-17 06:00:00,6,26.09375,NCP,l1
2020-02-17 07:00:00,7,24.375,NCP,l1
2020-02-17 08:00:00,8,23.5875,NCP,l1
2020-02-17 09:00:00,9,26.3375,NCP,l1
2020-02-17 10:00:00,10,28.4625,NCP,l1
2020-02-17 11:00:00,11,30.36875,NCP,l1
2020-02-17 12:00:00,12,32.1,NCP,l1
2020-02-17 13:00:00,13,33.43125,NCP,l1
2020-02-17 14:00:00,14,34.09375,NCP,l1
2020-02-17 15:00:00,15,34.84375,NCP,l1
2020-02-17 16:00:00,16,35.0375,NCP,l1
2020-02-17 17:00:00,17,34.9875,NCP,l1
2020-02-17 18:00:00,18,33.8375,NCP,l1
2020-02-17 19:00:00,19,29.975,NCP,l1
2020-02-17 20:00:00,20,24.53125,NCP,l1
2020-02-17 21:00:00,21,22.01875,NCP,l1
2020-02-17 22:00:00,22,21.65625,NCP,l1
2020-02-17 23:00:00,23,21.81875,NCP,l1
2020-02-18 00:00:00,0,20.0875,NCP,l1
2020-02-18 01:00:00,1,17.93125,NCP,l1
2020-02-18 02:00:00,2,17.43125,NCP,l1
2020-02-18 03:00:00,3,16.85625,NCP,l1
2020-02-18 04:00:00,4,16.79375,NCP,l1
2020-02-18 05:00:00,5,16.44375,NCP,l1
2020-02-18 06:00:00,6,15.25625,NCP,l1
2020-02-18 07:00:00,7,14.25,NCP,l1
2020-02-18 08:00:00,8,14.50625,NCP,l1
2020-02-18 09:00:00,9,17.325,NCP,l1
2020-02-18 10:00:00,10,22.6875,NCP,l1
2020-02-18 11:00:00,11,28.2875,NCP,l1
2020-02-18 12:00:00,12,33.58125,NCP,l1
2020-02-18 13:00:00,13,36.6625,NCP,l1
2020-02-18 14:00:00,14,39.65625,NCP,l1
2020-02-18 15:00:00,15,41.38125,NCP,l1
2020-02-18 16:00:00,16,42.09375,NCP,l1
2020-02-18 17:00:00,17,42.56875,NCP,l1
2020-02-18 18:00:00,18,38.1625,NCP,l1
2020-02-18 19:00:00,19,32.38125,NCP,l1
2020-02-18 20:00:00,20,28.75,NCP,l1
2020-02-18 21:00:00,21,27.5375,NCP,l1
2020-02-18 22:00:00,22,23.6875,NCP,l1
2020-02-18 23:00:00,23,21.79375,NCP,l1
2020-02-19 00:00:00,0,20.83125,NCP,l1
2020-02-19 01:00:00,1,20.91875,NCP,l1
2020-02-19 02:00:00,2,20.74375,NCP,l1
2020-02-19 03:00:00,3,20.71875,NCP,l1
2020-02-19 04:00:00,4,20.5125,NCP,l1
2020-02-19 05:00:00,5,20.08125,NCP,l1
2020-02-19 06:00:00,6,18.1125,NCP,l1
2020-02-19 07:00:00,7,17.15625,NCP,l1
2020-02-19 08:00:00,8,16.5875,NCP,l1
2020-02-19 09:00:00,9,19.4125,NCP,l1
2020-02-19 10:00:00,10,24.71875,NCP,l1
2020-02-19 11:00:00,11,30.225,NCP,l1
2020-02-19 12:00:00,12,33.98125,NCP,l1
2020-02-19 13:00:00,13,37.275,NCP,l1
2020-02-19 14:00:00,14,40.1875,NCP,l1
2020-02-19 15:00:00,15,41.3625,NCP,l1
2020-02-19 16:00:00,16,41.85,NCP,l1
2020-02-19 17:00:00,17,41.88125,NCP,l1
2020-02-19 18:00:00,18,37.4375,NCP,l1
2020-02-19 19:00:00,19,32.075,NCP,l1
2020-02-19 20:00:00,20,28.1125,NCP,l1
2020-02-19 21:00:00,21,23.025,NCP,l1
2020-02-19 22:00:00,22,22.2125,NCP,l1
2020-02-19 23:00:00,23,19.83125,NCP,l1
2020-02-20 00:00:00,0,19.68125,NCP,l1
2020-02-20 01:00:00,1,21.125,NCP,l1
2020-02-20 02:00:00,2,20.83125,NCP,l1
2020-02-20 03:00:00,3,20.7625,NCP,l1
2020-02-20 04:00:00,4,19.8625,NCP,l1
2020-02-20 05:00:00,5,18.58125,NCP,l1
2020-02-20 06:00:00,6,17.56875,NCP,l1
2020-02-20 07:00:00,7,15.39375,NCP,l1
2020-02-20 08:00:00,8,13.3125,NCP,l1
2020-02-20 09:00:00,9,15.3875,NCP,l1
2020-02-20 10:00:00,10,18.925,NCP,l1
2020-02-20 11:00:00,11,23.5625,NCP,l1
2020-02-20 12:00:00,12,27.5625,NCP,l1
2020-02-20 13:00:00,13,29.1625,NCP,l1
2020-02-20 14:00:00,14,30.525,NCP,l1
2020-02-20 15:00:00,15,31.73125,NCP,l1
2020-02-20 16:00:00,16,30.44375,NCP,l1
2020-02-20 17:00:00,17,27.51875,NCP,l1
2020-02-20 18:00:00,18,24.53125,NCP,l1
2020-02-20 19:00:00,19,22.38125,NCP,l1
2020-02-20 20:00:00,20,24.29375,NCP,l1
2020-02-20 21:00:00,21,25.73125,NCP,l1
2020-02-20 22:00:00,22,25.55,NCP,l1
2020-02-20 23:00:00,23,25.0875,NCP,l1
2020-02-21 00:00:00,0,23.51875,NCP,l1
2020-02-21 01:00:00,1,19.3625,NCP,l1
2020-02-21 02:00:00,2,16.73125,NCP,l1
2020-02-21 03:00:00,3,15.54375,NCP,l1
2020-02-21 04:00:00,4,15.825,NCP,l1
2020-02-21 05:00:00,5,15.3125,NCP,l1
2020-02-21 06:00:00,6,15.275,NCP,l1
2020-02-21 07:00:00,7,15.5625,NCP,l1
2020-02-21 08:00:00,8,15.66875,NCP,l1
2020-02-21 09:00:00,9,17.3,NCP,l1
2020-02-21 10:00:00,10,18.125,NCP,l1
2020-02-21 11:00:00,11,22.44375,NCP,l1
2020-02-21 12:00:00,12,29.96875,NCP,l1
2020-02-21 13:00:00,13,33.7125,NCP,l1
2020-02-21 14:00:00,14,36.825,NCP,l1
2020-02-21 15:00:00,15,36.7375,NCP,l1
2020-02-21 16:00:00,16,37.025,NCP,l1
2020-02-21 17:00:00,17,35.0625,NCP,l1
2020-02-21 18:00:00,18,32.90625,NCP,l1
2020-02-21 19:00:00,19,29.31875,NCP,l1
2020-02-21 20:00:00,20,26.95,NCP,l1
2020-02-21 21:00:00,21,27.33125,NCP,l1
2020-02-21 22:00:00,22,28.325,NCP,l1
2020-02-21 23:00:00,23,28.91875,NCP,l1
2020-02-22 00:00:00,0,28.8625,NCP,l1
2020-02-22 01:00:00,1,28.2625,NCP,l1
2020-02-22 02:00:00,2,28.1875,NCP,l1
2020-02-22 03:00:00,3,28.21875,NCP,l1
2020-02-22 04:00:00,4,26.9125,NCP,l1
2020-02-22 05:00:00,5,24.9125,NCP,l1
2020-02-22 06:00:00,6,23.39375,NCP,l1
2020-02-22 07:00:00,7,24.08125,NCP,l1
2020-02-22 08:00:00,8,24.06875,NCP,l1
2020-02-22 09:00:00,9,25.3,NCP,l1
2020-02-22 10:00:00,10,27.8875,NCP,l1
2020-02-22 11:00:00,11,31.15625,NCP,l1
2020-02-22 12:00:00,12,32.65,NCP,l1
2020-02-22 13:00:00,13,34.45625,NCP,l1
2020-02-22 14:00:00,14,35.25,NCP,l1
2020-02-22 15:00:00,15,36.28125,NCP,l1
2020-02-22 16:00:00,16,36.6375,NCP,l1
2020-02-22 17:00:00,17,36.7875,NCP,l1
2020-02-22 18:00:00,18,35.3875,NCP,l1
2020-02-22 19:00:00,19,31.8875,NCP,l1
2020-02-22 20:00:00,20,26.40625,NCP,l1
2020-02-22 21:00:00,21,21.44375,NCP,l1
2020-02-22 22:00:00,22,19.43125,NCP,l1
2020-02-22 23:00:00,23,18.4875,NCP,l1
2020-02-23 00:00:00,0,17.34375,NCP,l1
2020-02-23 01:00:00,1,16.7125,NCP,l1
2020-02-23 02:00:00,2,17.1125,NCP,l1
2020-02-23 03:00:00,3,16.91875,NCP,l1
2020-02-23 04:00:00,4,16.275,NCP,l1
2020-02-23 05:00:00,5,17.8625,NCP,l1
2020-02-23 06:00:00,6,18.29375,NCP,l1
2020-02-23 07:00:00,7,17.29375,NCP,l1
2020-02-23 08:00:00,8,18.475,NCP,l1
2020-02-23 09:00:00,9,21.9375,NCP,l1
2020-02-23 10:00:00,10,26.18125,NCP,l1
2020-02-23 11:00:00,11,29.89375,NCP,l1
2020-02-23 12:00:00,12,34.0875,NCP,l1
2020-02-23 13:00:00,13,38.28125,NCP,l1
2020-02-23 14:00:00,14,40.8375,NCP,l1
2020-02-23 15:00:00,15,42.95625,NCP,l1
2020-02-23 16:00:00,16,44.85625,NCP,l1
2020-02-23 17:00:00,17,44.26875,NCP,l1
2020-02-23 18:00:00,18,42.375,NCP,l1
2020-02-23 19:00:00,19,39.00625,NCP,l1
2020-02-23 20:00:00,20,36.1625,NCP,l1
2020-02-23 21:00:00,21,34.84375,NCP,l1
2020-02-23 22:00:00,22,34.95625,NCP,l1
2020-02-23 23:00:00,23,34.625,NCP,l1
2020-02-24 00:00:00,0,34.275,NCP,l1
2020-02-24 01:00:00,1,33.35625,NCP,l1
2020-02-24 02:00:00,2,31.95,NCP,l1
2020-02-24 03:00:00,3,31.66875,NCP,l1
2020-02-24 04:00:00,4,30.38125,NCP,l1
2020-02-24 05:00:00,5,28.2625,NCP,l1
2020-02-24 06:00:00,6,26.36875,NCP,l1
2020-02-24 07:00:00,7,23.70625,NCP,l1
2020-02-24 08:00:00,8,20.5625,NCP,l1
2020-02-24 09:00:00,9,21.55,NCP,l1
2020-02-24 10:00:00,10,23.60625,NCP,l1
2020-02-24 11:00:00,11,28.79375,NCP,l1
2020-02-24 12:00:00,12,32.01875,NCP,l1
2020-02-24 13:00:00,13,31.9375,NCP,l1
2020-02-24 14:00:00,14,31.5125,NCP,l1
2020-02-24 15:00:00,15,30.06875,NCP,l1
2020-02-24 16:00:00,16,27.1125,NCP,l1
2020-02-24 17:00:00,17,23.43125,NCP,l1
2020-02-24 18:00:00,18,19.40625,NCP,l1
2020-02-24 19:00:00,19,19.09375,NCP,l1
2020-02-24 20:00:00,20,19.8125,NCP,l1
2020-02-24 21:00:00,21,15.9875,NCP,l1
2020-02-24 22:00:00,22,16.14375,NCP,l1
2020-02-24 23:00:00,23,16.55625,NCP,l1
2020-02-25 00:00:00,0,17.45,NCP,l1
2020-02-25 01:00:00,1,19.4125,NCP,l1
2020-02-25 02:00:00,2,19.86875,NCP,l1
2020-02-25 03:00:00,3,18.3,NCP,l1
2020-02-25 04:00:00,4,19.3,NCP,l1
2020-02-25 05:00:00,5,21.025,NCP,l1
2020-02-25 06:00:00,6,22.86875,NCP,l1
2020-02-25 07:00:00,7,23.85625,NCP,l1
2020-02-25 08:00:00,8,22.79375,NCP,l1
2020-02-25 09:00:00,9,22.41875,NCP,l1
2020-02-25 10:00:00,10,22.6,NCP,l1
2020-02-25 11:00:00,11,23.11875,NCP,l1
2020-02-25 12:00:00,12,24.3125,NCP,l1
2020-02-25 13:00:00,13,26.51875,NCP,l1
2020-02-25 14:00:00,14,27.74375,NCP,l1
2020-02-25 15:00:00,15,28.39375,NCP,l1
2020-02-25 16:00:00,16,28.31875,NCP,l1
2020-02-25 17:00:00,17,26.7125,NCP,l1
2020-02-25 18:00:00,18,23.44375,NCP,l1
2020-02-25 19:00:00,19,21.275,NCP,l1
2020-02-25 20:00:00,20,20.625,NCP,l1
2020-02-25 21:00:00,21,20.15,NCP,l1
2020-02-25 22:00:00,22,18.28125,NCP,l1
2020-02-25 23:00:00,23,17.00625,NCP,l1
2020-02-26 00:00:00,0,16.475,NCP,l1
2020-01-24 00:00:00,0,36.2550925925926,NCP,l1
2020-01-24 01:00:00,1,36.78611111111111,NCP,l1
2020-01-24 02:00:00,2,37.27268518518518,NCP,l1
2020-01-24 03:00:00,3,36.05138888888889,NCP,l1
2020-01-24 04:00:00,4,35.105555555555554,NCP,l1
2020-01-24 05:00:00,5,34.017361111111114,NCP,l1
2020-01-24 06:00:00,6,32.53194444444444,NCP,l1
2020-01-24 07:00:00,7,31.441666666666666,NCP,l1
2020-01-24 08:00:00,8,31.29236111111111,NCP,l1
2020-01-24 09:00:00,9,32.490972222222226,NCP,l1
2020-01-24 10:00:00,10,35.94583333333333,NCP,l1
2020-01-24 11:00:00,11,41.81805555555556,NCP,l1
2020-01-24 12:00:00,12,48.40555555555556,NCP,l1
2020-01-24 13:00:00,13,53.35069444444444,NCP,l1
2020-01-24 14:00:00,14,56.37939814814815,NCP,l1
2020-01-24 15:00:00,15,57.08935185185185,NCP,l1
2020-01-24 16:00:00,16,57.286111111111104,NCP,l1
2020-01-24 17:00:00,17,55.851388888888884,NCP,l1
2020-01-24 18:00:00,18,51.8162037037037,NCP,l1
2020-01-24 19:00:00,19,47.85578703703704,NCP,l1
2020-01-24 20:00:00,20,45.117592592592594,NCP,l1
2020-01-24 21:00:00,21,42.98796296296296,NCP,l1
2020-01-24 22:00:00,22,42.02013888888889,NCP,l1
2020-01-24 23:00:00,23,39.61712962962962,NCP,l1
2020-01-25 00:00:00,0,36.79189814814815,NCP,l1
2020-01-25 01:00:00,1,33.899537037037035,NCP,l1
2020-01-25 02:00:00,2,30.81643518518519,NCP,l1
2020-01-25 03:00:00,3,29.183101851851852,NCP,l1
2020-01-25 04:00:00,4,28.868055555555557,NCP,l1
2020-01-25 05:00:00,5,28.21226851851852,NCP,l1
2020-01-25 06:00:00,6,27.93078703703704,NCP,l1
2020-01-25 07:00:00,7,26.65347222222222,NCP,l1
2020-01-25 08:00:00,8,23.9625,NCP,l1
2020-01-25 09:00:00,9,24.02962962962963,NCP,l1
2020-01-25 10:00:00,10,27.73472222222222,NCP,l1
2020-01-25 11:00:00,11,34.800694444444446,NCP,l1
2020-01-25 12:00:00,12,40.53032407407407,NCP,l1
2020-01-25 13:00:00,13,46.40833333333334,NCP,l1
2020-01-25 14:00:00,14,52.65277777777778,NCP,l1
2020-01-25 15:00:00,15,56.87546296296296,NCP,l1
2020-01-25 16:00:00,16,58.073379629629635,NCP,l1
2020-01-25 17:00:00,17,56.90694444444444,NCP,l1
2020-01-25 18:00:00,18,51.836342592592594,NCP,l1
2020-01-25 19:00:00,19,46.11643518518518,NCP,l1
2020-01-25 20:00:00,20,43.55532407407408,NCP,l1
2020-01-25 21:00:00,21,40.26365740740741,NCP,l1
2020-01-25 22:00:00,22,36.40185185185185,NCP,l1
2020-01-25 23:00:00,23,35.524537037037035,NCP,l1
2020-01-26 00:00:00,0,35.07893518518519,NCP,l1
2020-01-26 01:00:00,1,34.76782407407408,NCP,l1
2020-01-26 02:00:00,2,34.140277777777776,NCP,l1
2020-01-26 03:00:00,3,33.67384259259259,NCP,l1
2020-01-26 04:00:00,4,34.55115740740741,NCP,l1
2020-01-26 05:00:00,5,34.42546296296296,NCP,l1
2020-01-26 06:00:00,6,35.01342592592592,NCP,l1
2020-01-26 07:00:00,7,34.489814814814814,NCP,l1
2020-01-26 08:00:00,8,32.82106481481482,NCP,l1
2020-01-26 09:00:00,9,33.49375,NCP,l1
2020-01-26 10:00:00,10,35.978935185185186,NCP,l1
2020-01-26 11:00:00,11,41.28263888888888,NCP,l1
2020-01-26 12:00:00,12,48.425694444444446,NCP,l1
2020-01-26 13:00:00,13,53.59583333333334,NCP,l1
2020-01-26 14:00:00,14,57.177083333333336,NCP,l1
2020-01-26 15:00:00,15,59.00578703703704,NCP,l1
2020-01-26 16:00:00,16,59.275925925925925,NCP,l1
2020-01-26 17:00:00,17,57.41041666666666,NCP,l1
2020-01-26 18:00:00,18,53.93611111111112,NCP,l1
2020-01-26 19:00:00,19,50.18888888888888,NCP,l1
2020-01-26 20:00:00,20,47.572916666666664,NCP,l1
2020-01-26 21:00:00,21,42.417129629629635,NCP,l1
2020-01-26 22:00:00,22,39.302083333333336,NCP,l1
2020-01-26 23:00:00,23,39.872453703703705,NCP,l1
2020-01-27 00:00:00,0,40.01365740740741,NCP,l1
2020-01-27 01:00:00,1,39.70231481481482,NCP,l1
2020-01-27 02:00:00,2,39.7,NCP,l1
2020-01-27 03:00:00,3,39.555092592592594,NCP,l1
2020-01-27 04:00:00,4,37.927314814814814,NCP,l1
2020-01-27 05:00:00,5,36.38194444444444,NCP,l1
2020-01-27 06:00:00,6,34.41990740740741,NCP,l1
2020-01-27 07:00:00,7,33.16041666666666,NCP,l1
2020-01-27 08:00:00,8,30.240277777777777,NCP,l1
2020-01-27 09:00:00,9,29.856944444444448,NCP,l1
2020-01-27 10:00:00,10,32.97060185185185,NCP,l1
2020-01-27 11:00:00,11,38.88402777777778,NCP,l1
2020-01-27 12:00:00,12,46.6761574074074,NCP,l1
2020-01-27 13:00:00,13,52.53263888888888,NCP,l1
2020-01-27 14:00:00,14,57.091203703703705,NCP,l1
2020-01-27 15:00:00,15,59.616203703703704,NCP,l1
2020-01-27 16:00:00,16,61.101851851851855,NCP,l1
2020-01-27 17:00:00,17,59.55324074074074,NCP,l1
2020-01-27 18:00:00,18,54.858333333333334,NCP,l1
2020-01-27 19:00:00,19,49.13148148148148,NCP,l1
2020-01-27 20:00:00,20,45.10486111111111,NCP,l1
2020-01-27 21:00:00,21,40.9724537037037,NCP,l1
2020-01-27 22:00:00,22,35.82222222222222,NCP,l1
2020-01-27 23:00:00,23,33.650231481481484,NCP,l1
2020-01-28 00:00:00,0,31.905787037037037,NCP,l1
2020-01-28 01:00:00,1,30.508796296296296,NCP,l1
2020-01-28 02:00:00,2,29.471064814814813,NCP,l1
2020-01-28 03:00:00,3,28.897453703703704,NCP,l1
2020-01-28 04:00:00,4,27.393055555555552,NCP,l1
2020-01-28 05:00:00,5,27.00486111111111,NCP,l1
2020-01-28 06:00:00,6,24.82777777777778,NCP,l1
2020-01-28 07:00:00,7,23.14560185185185,NCP,l1
2020-01-28 08:00:00,8,21.24050925925926,NCP,l1
2020-01-28 09:00:00,9,22.190509259259258,NCP,l1
2020-01-28 10:00:00,10,28.24652777777778,NCP,l1
2020-01-28 11:00:00,11,37.106712962962966,NCP,l1
2020-01-28 12:00:00,12,47.314120370370375,NCP,l1
2020-01-28 13:00:00,13,55.4900462962963,NCP,l1
2020-01-28 14:00:00,14,61.6150462962963,NCP,l1
2020-01-28 15:00:00,15,65.21805555555555,NCP,l1
2020-01-28 16:00:00,16,66.01527777777777,NCP,l1
2020-01-28 17:00:00,17,65.31967592592592,NCP,l1
2020-01-28 18:00:00,18,60.65185185185185,NCP,l1
2020-01-28 19:00:00,19,52.96875,NCP,l1
2020-01-28 20:00:00,20,47.18680555555556,NCP,l1
2020-01-28 21:00:00,21,43.47800925925926,NCP,l1
2020-01-28 22:00:00,22,41.0162037037037,NCP,l1
2020-01-28 23:00:00,23,39.7875,NCP,l1
2020-01-29 00:00:00,0,39.742592592592594,NCP,l1
2020-01-29 01:00:00,1,38.25,NCP,l1
2020-01-29 02:00:00,2,35.88865740740741,NCP,l1
2020-01-29 03:00:00,3,33.50925925925926,NCP,l1
2020-01-29 04:00:00,4,32.34560185185185,NCP,l1
2020-01-29 05:00:00,5,32.514351851851856,NCP,l1
2020-01-29 06:00:00,6,32.946296296296296,NCP,l1
2020-01-29 07:00:00,7,33.74699074074074,NCP,l1
2020-01-29 08:00:00,8,32.32314814814815,NCP,l1
2020-01-29 09:00:00,9,33.117592592592594,NCP,l1
2020-01-29 10:00:00,10,39.25972222222222,NCP,l1
2020-01-29 11:00:00,11,47.241203703703704,NCP,l1
2020-01-29 12:00:00,12,56.017361111111114,NCP,l1
2020-01-29 13:00:00,13,62.675,NCP,l1
2020-01-29 14:00:00,14,66.80162037037037,NCP,l1
2020-01-29 15:00:00,15,69.5224537037037,NCP,l1
2020-01-29 16:00:00,16,69.88148148148149,NCP,l1
2020-01-29 17:00:00,17,68.63125000000001,NCP,l1
2020-01-29 18:00:00,18,63.5125,NCP,l1
2020-01-29 19:00:00,19,57.58101851851852,NCP,l1
2020-01-29 20:00:00,20,53.77222222222222,NCP,l1
2020-01-29 21:00:00,21,50.636574074074076,NCP,l1
2020-01-29 22:00:00,22,46.44861111111111,NCP,l1
2020-01-29 23:00:00,23,42.809953703703705,NCP,l1
2020-01-30 00:00:00,0,38.006018518518516,NCP,l1
2020-01-30 01:00:00,1,35.898842592592594,NCP,l1
2020-01-30 02:00:00,2,34.17685185185185,NCP,l1
2020-01-30 03:00:00,3,32.662962962962965,NCP,l1
2020-01-30 04:00:00,4,32.1824074074074,NCP,l1
2020-01-30 05:00:00,5,31.52175925925926,NCP,l1
2020-01-30 06:00:00,6,29.74861111111111,NCP,l1
2020-01-30 07:00:00,7,28.817592592592593,NCP,l1
2020-01-30 08:00:00,8,26.35763888888889,NCP,l1
2020-01-30 09:00:00,9,29.397222222222222,NCP,l1
2020-01-30 10:00:00,10,37.301620370370365,NCP,l1
2020-01-30 11:00:00,11,47.52546296296296,NCP,l1
2020-01-30 12:00:00,12,55.77893518518518,NCP,l1
2020-01-30 13:00:00,13,61.88773148148148,NCP,l1
2020-01-30 14:00:00,14,65.4900462962963,NCP,l1
2020-01-30 15:00:00,15,68.0099537037037,NCP,l1
2020-01-30 16:00:00,16,69.38078703703704,NCP,l1
2020-01-30 17:00:00,17,68.48032407407408,NCP,l1
2020-01-30 18:00:00,18,64.47662037037037,NCP,l1
2020-01-30 19:00:00,19,56.557638888888896,NCP,l1
2020-01-30 20:00:00,20,50.7337962962963,NCP,l1
2020-01-30 21:00:00,21,46.411111111111104,NCP,l1
2020-01-30 22:00:00,22,42.84236111111112,NCP,l1
2020-01-30 23:00:00,23,39.135416666666664,NCP,l1
2020-01-31 00:00:00,0,37.09166666666667,NCP,l1
2020-01-31 01:00:00,1,34.51643518518519,NCP,l1
2020-01-31 02:00:00,2,31.902546296296297,NCP,l1
2020-01-31 03:00:00,3,31.078935185185188,NCP,l1
2020-01-31 04:00:00,4,29.280324074074073,NCP,l1
2020-01-31 05:00:00,5,27.32175925925926,NCP,l1
2020-01-31 06:00:00,6,25.787037037037038,NCP,l1
2020-01-31 07:00:00,7,23.231018518518518,NCP,l1
2020-01-31 08:00:00,8,22.26875,NCP,l1
2020-01-31 09:00:00,9,26.33425925925926,NCP,l1
2020-01-31 10:00:00,10,33.471296296296295,NCP,l1
2020-01-31 11:00:00,11,43.379629629629626,NCP,l1
2020-01-31 12:00:00,12,55.276620370370374,NCP,l1
2020-01-31 13:00:00,13,65.66412037037037,NCP,l1
2020-01-31 14:00:00,14,73.23680555555555,NCP,l1
2020-01-31 15:00:00,15,77.26458333333333,NCP,l1
2020-01-31 16:00:00,16,78.69583333333333,NCP,l1
2020-01-31 17:00:00,17,77.57662037037036,NCP,l1
2020-01-31 18:00:00,18,71.31412037037038,NCP,l1
2020-01-31 19:00:00,19,62.2025462962963,NCP,l1
2020-01-31 20:00:00,20,57.0675925925926,NCP,l1
2020-01-31 21:00:00,21,50.480555555555554,NCP,l1
2020-01-31 22:00:00,22,45.47083333333334,NCP,l1
2020-01-31 23:00:00,23,43.02893518518518,NCP,l1
2020-02-01 00:00:00,0,41.35949074074074,NCP,l1
2020-02-01 01:00:00,1,41.576851851851856,NCP,l1
2020-02-01 02:00:00,2,40.885879629629635,NCP,l1
2020-02-01 03:00:00,3,38.16574074074074,NCP,l1
2020-02-01 04:00:00,4,37.2650462962963,NCP,l1
2020-02-01 05:00:00,5,36.384027777777774,NCP,l1
2020-02-01 06:00:00,6,33.65972222222222,NCP,l1
2020-02-01 07:00:00,7,30.70740740740741,NCP,l1
2020-02-01 08:00:00,8,30.010416666666668,NCP,l1
2020-02-01 09:00:00,9,34.731944444444444,NCP,l1
2020-02-01 10:00:00,10,44.001620370370375,NCP,l1
2020-02-01 11:00:00,11,54.28148148148148,NCP,l1
2020-02-01 12:00:00,12,61.18958333333334,NCP,l1
2020-02-01 13:00:00,13,67.21527777777777,NCP,l1
2020-02-01 14:00:00,14,71.13564814814815,NCP,l1
2020-02-01 15:00:00,15,72.79305555555555,NCP,l1
2020-02-01 16:00:00,16,72.8013888888889,NCP,l1
2020-02-01 17:00:00,17,70.44930555555555,NCP,l1
2020-02-01 18:00:00,18,65.29652777777777,NCP,l1
2020-02-01 19:00:00,19,59.51203703703704,NCP,l1
2020-02-01 20:00:00,20,56.205555555555556,NCP,l1
2020-02-01 21:00:00,21,52.64259259259259,NCP,l1
2020-02-01 22:00:00,22,50.21435185185185,NCP,l1
2020-02-01 23:00:00,23,49.98703703703704,NCP,l1
2020-02-02 00:00:00,0,49.445601851851855,NCP,l1
2020-02-02 01:00:00,1,47.33935185185185,NCP,l1
2020-02-02 02:00:00,2,44.17800925925926,NCP,l1
2020-02-02 03:00:00,3,42.34953703703704,NCP,l1
2020-02-02 04:00:00,4,41.4324074074074,NCP,l1
2020-02-02 05:00:00,5,40.47708333333333,NCP,l1
2020-02-02 06:00:00,6,39.39930555555556,NCP,l1
2020-02-02 07:00:00,7,38.87083333333334,NCP,l1
2020-02-02 08:00:00,8,37.9787037037037,NCP,l1
2020-02-02 09:00:00,9,39.536574074074075,NCP,l1
2020-02-02 10:00:00,10,44.67824074074074,NCP,l1
2020-02-02 11:00:00,11,,NCP,l1
2020-02-02 12:00:00,12,55.31435185185185,NCP,l1
2020-02-02 13:00:00,13,59.01851851851852,NCP,l1
2020-02-02 14:00:00,14,63.56018518518518,NCP,l1
2020-02-02 15:00:00,15,65.87407407407407,NCP,l1
2020-02-02 16:00:00,16,66.70069444444445,NCP,l1
2020-02-02 17:00:00,17,64.90370370370371,NCP,l1
2020-02-02 18:00:00,18,60.11388888888889,NCP,l1
2020-02-02 19:00:00,19,55.798148148148144,NCP,l1
2020-02-02 20:00:00,20,52.776620370370374,NCP,l1
2020-02-02 21:00:00,21,50.085648148148145,NCP,l1
2020-02-02 22:00:00,22,47.40763888888888,NCP,l1
2020-02-02 23:00:00,23,44.729166666666664,NCP,l1
2020-02-03 00:00:00,0,42.51782407407408,NCP,l1
2020-02-03 01:00:00,1,42.93981481481482,NCP,l1
2020-02-03 02:00:00,2,41.72060185185185,NCP,l1
2020-02-03 03:00:00,3,39.04351851851852,NCP,l1
2020-02-03 04:00:00,4,37.926620370370365,NCP,l1
2020-02-03 05:00:00,5,38.21550925925926,NCP,l1
2020-02-03 06:00:00,6,38.02569444444444,NCP,l1
2020-02-03 07:00:00,7,38.35347222222222,NCP,l1
2020-02-03 08:00:00,8,36.62939814814815,NCP,l1
2020-02-03 09:00:00,9,38.856944444444444,NCP,l1
2020-02-03 10:00:00,10,44.76875,NCP,l1
