day,area,period,PM2.5,PM10,SO2,CO,NO2,O3
2020-02-08,MG,l1,164.22448979591837,190.24489795918367,50.30612244897959,1.553469387755102,37.53061224489796,91.3469387755102
2020-02-09,MG,l1,124.81632653061226,148.71428571428572,33.306122448979586,1.586938775510204,34.83673469387755,89.42857142857143
2020-02-10,MG,l1,58.95918367346939,72.73469387755101,39.44897959183673,1.2765306122448976,39.08163265306123,94.08163265306122
2020-02-11,MG,l1,49.469387755102034,68.06122448979592,30.42857142857143,1.312448979591837,35.16326530612245,103.24489795918367
2020-02-12,MG,l1,55.59183673469388,71.79591836734693,29.061224489795915,1.2322448979591838,35.08163265306123,100.73469387755102
2020-02-13,MG,l1,64.12244897959184,80.89795918367348,22.40816326530612,1.306938775510204,36.204081632653065,76.73469387755102
2020-02-14,MG,l1,17.326530612244895,65.28571428571429,11.612244897959185,0.506938775510204,12.448979591836734,61.77551020408163
2020-02-15,MG,l1,16.102040816326532,29.71428571428572,12.999999999999998,0.48122448979591836,10.122448979591836,68.61224489795919
2020-02-16,MG,l1,11.183673469387756,18.163265306122447,13.469387755102042,0.4606122448979591,9.10204081632653,69.08163265306122
2020-02-17,MG,l1,27.877551020408166,38.204081632653065,24.448979591836732,0.8891836734693878,29.693877551020407,74.44897959183673
2020-02-18,MG,l1,28.632653061224485,61.775510204081634,30.938775510204085,1.0310204081632655,30.40816326530612,81.30612244897961
2020-02-19,MG,l1,62.693877551020414,158.34693877551018,20.857142857142858,1.0120408163265309,41.89795918367347,80.18367346938776
2020-02-20,MG,l1,51.387755102040806,153.3673469387755,33.0204081632653,1.0006122448979593,36.183673469387756,69.14285714285714
2020-02-21,MG,l1,46.142857142857146,164.71428571428572,28.85714285714286,0.826938775510204,24.20408163265306,73.91836734693877
2020-02-22,MG,l1,18.224489795918366,32.63265306122449,23.10204081632653,0.6420408163265305,28.204081632653065,76.6938775510204
2020-02-23,MG,l1,37.87755102040816,82.08163265306125,35.51020408163265,1.0024489795918365,41.857142857142854,87.55102040816325
2020-02-24,MG,l1,51.79591836734694,106.57142857142858,33.77551020408163,1.1591836734693874,38.55102040816327,87.99999999999999
2020-02-25,MG,l1,55.755102040816325,103.85714285714286,19.51020408163265,0.8814285714285713,29.57142857142857,78.28571428571429
2020-02-26,MG,l1,35.51020408163266,59.02040816326531,11.020408163265307,0.6783673469387753,16.89795918367347,42.0
2020-01-24,NCP,l1,218.6625,221.74375,15.702546296296296,1.7656875,29.002846933355407,64.35
2020-01-25,NCP,l1,111.36680083883473,119.81275963521725,23.497222222222227,0.9630000000000001,29.51651628346544,63.7
2020-01-26,NCP,l1,134.30380493643204,140.7464734535709,17.599305555555556,1.1745579337486116,26.061444213350995,72.9
2020-01-27,NCP,l1,107.69061769210076,104.37654323861952,13.38935185185185,1.078779244531363,38.64163777998524,74.2381529252292
2020-01-28,NCP,l1,106.69432324972578,107.23980412243124,16.3,1.2337428774928774,41.08667828169947,78.55
2020-01-29,NCP,l1,78.65,76.15,12.8,1.054,40.198781499417095,84.2
2020-01-30,NCP,l1,54.83320347261024,64.07561136289951,15.95,1.1139773153321881,29.92399806329891,99.0
2020-01-31,NCP,l1,96.13871112801198,95.77873552216772,14.8,1.1061763130936861,38.448081234521915,105.7
2020-02-01,NCP,l1,106.89375,110.9,14.75,1.282,31.288967184729895,81.41115469981996
2020-02-02,NCP,l1,63.95,68.15,9.506944444444445,0.803,20.11512217772811,86.325
2020-02-03,NCP,l1,60.9,62.05,10.15,0.7085,25.761169703648516,84.21943017356153
2020-02-04,NCP,l1,63.45,69.65,12.3,1.5499999999999998,34.91372138925105,80.87477494257155
2020-02-05,NCP,l1,59.45,61.7625,7.8,0.6839999999999998,20.443157693687354,57.518699297406926
2020-02-06,NCP,l1,41.8,45.65,7.075462962962963,0.7135,21.418641868959668,40.75
2020-02-07,NCP,l1,74.52566202237813,73.45,8.836366133082235,0.8587165276656803,24.991289199657842,60.9
2020-02-08,NCP,l1,88.43730736463787,94.25,11.560820778405526,0.9135,33.47045668549906,82.65
2020-02-09,NCP,l1,111.42421505832523,113.24281894345454,9.920017263025734,1.0589871182646606,43.89659037995902,89.6
2020-02-10,NCP,l1,94.82841535426282,98.6318783931072,17.4,1.1380957593489374,42.976607177348704,108.7
2020-02-11,NCP,l1,82.31633257279444,73.98784224250326,12.2,1.364189340555866,42.6536027727765,95.1
2020-02-12,NCP,l1,75.10748859191655,72.20200723632928,11.55,0.9267166074274125,41.340382028517624,102.4
2020-02-13,NCP,l1,73.71177550478399,76.09151559363424,9.65,1.1490407056455785,35.592998342680545,74.0
2020-02-14,NCP,l1,64.8,115.7375,6.3,0.841,21.119883349544367,57.3
2020-02-15,NCP,l1,17.25,39.25,4.7,0.5574999999999999,10.36024420886709,53.925
2020-02-16,NCP,l1,15.1,25.17044883866917,6.5,0.4085,15.51510984699544,69.51120764436442
2020-02-17,NCP,l1,20.875,24.0875,10.240071863165085,0.48950000000000016,33.78435053254968,73.50718398832805
2020-02-18,NCP,l1,36.30915901816326,41.9,14.05,0.7224074819954057,41.440548234721966,88.7
2020-02-19,NCP,l1,53.05449356042576,50.85,14.655324074074073,0.7612326554879522,42.89392629498562,88.3
2020-02-20,NCP,l1,65.40591896725371,99.75,11.660440207156308,0.736238585880535,27.866878962217946,61.698902047419
2020-02-21,NCP,l1,55.5548611111111,80.95,7.083164626490897,0.6289398148148146,43.774695611983745,73.65
2020-02-22,NCP,l1,46.7875,97.0125,8.092196327683617,0.5824999999999999,42.68589502148824,81.21428524002677
2020-02-23,NCP,l1,45.6,83.4,10.7,0.6315,42.08898309396191,102.45
2020-02-24,NCP,l1,60.003551423466675,77.4716600097956,10.623611111111117,0.8150095110476466,42.74506848299221,67.25
2020-02-25,NCP,l1,64.65768411594682,71.0125,14.66875,0.9922847787021515,36.50759029890386,84.69702928505895
2020-02-26,NCP,l1,55.70625,65.2,5.8,0.6336875,28.24981331443196,29.525
2020-01-24,NEC,l1,206.96212121212122,256.6060606060606,61.28030303030303,0.9446969696969696,49.75,51.58333333333333
2020-01-25,NEC,l1,502.4621212121212,664.8371212121212,142.27981427174976,1.593219696969697,62.09090909090909,57.5
2020-01-26,NEC,l1,265.2121212121212,290.6060606060606,49.461021505376344,1.737272727272727,61.95833333333333,63.5530303030303
2020-01-27,NEC,l1,173.25,202.4318181818182,56.0,1.9345833333333333,55.79924242424242,51.21590909090909
2020-01-28,NEC,l1,234.56060606060606,268.29166666666663,32.5,2.013863636363636,53.65530303030303,96.20833333333334
2020-01-29,NEC,l1,129.5530303030303,153.87878787878788,23.465909090909093,1.0701515151515153,24.310606060606062,81.2689393939394
2020-01-30,NEC,l1,83.60227272727272,80.07575757575758,24.553885630498534,0.7804924242424245,34.63257575757576,62.93939393939394
2020-01-31,NEC,l1,180.38709677419354,203.6780303030303,45.71212121212121,1.6632196969696966,75.54545454545455,66.98106060606061
2020-02-01,NEC,l1,185.0,214.0,25.708333333333332,1.9587500000000002,73.16666666666667,68.25
2020-02-02,NEC,l1,67.25,85.75,25.791666666666668,1.581628787878788,55.265151515151516,56.5
2020-02-03,NEC,l1,53.25,70.25,25.65530303030303,1.1475000000000002,49.30681818181818,56.0
2020-02-04,NEC,l1,45.5,60.958333333333336,17.768939393939394,0.9129166666666668,40.81818181818182,47.875
2020-02-05,NEC,l1,40.0,43.515151515151516,21.526515151515152,0.5201136363636363,22.375,46.04166666666667
2020-02-06,NEC,l1,116.20833333333334,131.71212121212122,42.84469696969697,1.8904924242424241,50.60227272727273,54.25
2020-02-07,NEC,l1,75.2159090909091,92.8409090909091,40.78030303030303,1.8248863636363635,52.57954545454545,61.0
2020-02-08,NEC,l1,112.08333333333334,122.16666666666666,68.81818181818181,2.0336742424242424,45.71212121212121,69.0
2020-02-09,NEC,l1,194.2651515151515,263.31439393939394,38.625,3.205719696969697,54.07575757575758,85.5
2020-02-10,NEC,l1,197.16287878787878,266.0,38.41666666666667,3.544469696969697,75.10227272727273,87.0
2020-02-11,NEC,l1,83.125,107.875,22.541666666666668,1.4741666666666666,39.375,92.3939393939394
2020-02-12,NEC,l1,42.75,49.0,24.875,0.8829166666666668,34.79166666666667,79.30681818181819
2020-02-13,NEC,l1,97.91666666666666,113.41666666666667,26.375,1.17875,44.708333333333336,65.99242424242424
2020-02-14,NEC,l1,35.375,47.708333333333336,11.276515151515152,0.4341666666666667,15.954545454545455,40.4469696969697
2020-02-15,NEC,l1,27.623533724340177,87.91666666666666,18.59090909090909,0.47666666666666674,21.738636363636363,51.79545454545455
2020-02-16,NEC,l1,26.674242424242426,214.87121212121212,10.632575757575758,0.3630681818181818,10.238636363636363,47.49242424242425
2020-02-17,NEC,l1,44.18939393939394,57.20833333333333,16.59469696969697,0.7473863636363636,50.88257575757576,58.25
2020-02-18,NEC,l1,78.33333333333333,106.08333333333334,65.81060606060606,2.2975,64.11742424242425,70.25
2020-02-19,NEC,l1,161.41666666666666,183.28787878787878,54.25,2.2854924242424244,76.89015151515152,78.25
2020-02-20,NEC,l1,157.2689393939394,172.42045454545456,46.89393939393939,2.1456060606060605,75.4659090909091,77.66666666666667
2020-02-21,NEC,l1,107.16287878787878,140.1780303030303,19.708333333333332,2.245340909090909,44.25,44.0
2020-02-22,NEC,l1,88.0,97.33333333333334,12.844696969696969,0.7581060606060607,41.63636363636363,55.45833333333333
2020-02-23,NEC,l1,39.875,59.38257575757575,39.333333333333336,2.3503409090909093,54.723484848484844,80.75
2020-02-24,NEC,l1,49.291666666666664,71.125,14.65909090909091,0.7229545454545454,53.17045454545455,73.75
2020-02-25,NEC,l1,38.95869990224829,41.198558162267844,15.696969696969697,0.46765151515151515,29.265151515151516,64.83333333333333
2020-02-26,NEC,l1,30.329912023460416,32.036656891495596,6.9356060606060606,0.30893939393939396,12.742424242424242,37.41666666666667
2020-01-24,NW,l1,75.0,95.0,14.25,0.7844583333333333,34.1875,72.75
2020-01-25,NW,l1,117.475,149.6875,44.87916666666667,1.4782083333333333,32.97083333333333,85.625
2020-01-26,NW,l1,69.0,79.375,26.5625,0.7275,25.325,66.0
2020-01-27,NW,l1,52.375,71.125,26.125,0.6566666666666668,35.454166666666666,72.0
2020-01-28,NW,l1,65.875,96.0,45.0,1.45625,34.170833333333334,81.0
2020-01-29,NW,l1,45.125,69.875,35.0,1.3962500000000002,55.75416666666666,91.0
2020-01-30,NW,l1,26.700000000000003,37.09166666666667,37.625,1.1465833333333335,64.52916666666667,99.125
2020-01-31,NW,l1,30.2125,42.125,55.38333333333333,1.1993749999999999,56.2625,107.0
2020-02-01,NW,l1,36.0,42.5,16.97083333333333,0.7521666666666664,48.37083333333334,68.75
2020-02-02,NW,l1,53.5,65.0,23.0,1.295,33.208333333333336,73.5
2020-02-03,NW,l1,49.724999999999994,46.5625,48.625,1.0412499999999998,51.78333333333333,92.25
2020-02-04,NW,l1,50.25,53.36666666666666,40.979166666666664,1.2750000000000001,46.88333333333333,100.75
2020-02-05,NW,l1,41.75,30.375,23.5,0.7063333333333336,35.78333333333333,62.854166666666686
2020-02-06,NW,l1,65.5,93.875,36.016666666666666,0.9104583333333331,45.55833333333334,74.59166666666668
2020-02-07,NW,l1,68.50833333333333,86.5,39.94166666666666,1.2155833333333335,44.34166666666667,95.0
2020-02-08,NW,l1,75.94166666666666,76.875,28.5,0.8949999999999998,50.74583333333334,85.0
2020-02-09,NW,l1,111.5,137.875,46.6875,1.3512499999999998,46.78333333333333,102.5
2020-02-10,NW,l1,31.5,49.25,37.00416666666666,1.04,61.19166666666666,93.0
2020-02-11,NW,l1,32.875,54.625,33.75,1.06875,59.141666666666666,127.0
2020-02-12,NW,l1,51.579166666666666,68.875,38.375,1.0925,67.42083333333333,126.0
2020-02-13,NW,l1,62.625,373.375,51.625,1.48875,57.22083333333333,93.5
2020-02-14,NW,l1,57.0,180.25,12.5,0.4599999999999999,19.0,37.75
2020-02-15,NW,l1,38.4625,134.54583333333332,10.620833333333335,0.4826666666666669,21.758333333333333,58.625
2020-02-16,NW,l1,36.325,133.34583333333333,18.625,0.5899999999999999,30.72083333333333,75.125
2020-02-17,NW,l1,39.420833333333334,182.77916666666667,32.625,0.7649999999999999,64.99583333333334,94.0
2020-02-18,NW,l1,45.54166666666667,213.1625,51.729166666666664,0.975,58.7125,79.0
2020-02-19,NW,l1,43.93333333333334,190.59166666666664,38.72083333333333,1.2449999999999999,78.65,92.0
2020-02-20,NW,l1,83.625,257.625,45.0,0.8,70.375,61.675
2020-02-21,NW,l1,29.0,92.94999999999999,16.5,0.6625,52.2875,80.5
2020-02-22,NW,l1,40.75,105.05000000000001,25.375,0.855,80.35416666666666,99.5
2020-02-23,NW,l1,47.375,93.875,40.625,0.9976249999999999,81.44583333333333,109.0
2020-02-24,NW,l1,51.75,94.03333333333333,48.541666666666664,1.6183333333333332,77.3625,75.62916666666666
2020-02-25,NW,l1,88.99583333333334,115.25,34.125,1.0685416666666665,79.49583333333334,98.5
2020-02-26,NW,l1,42.375,59.125,5.366666666666667,0.6162500000000001,50.6125,33.725
2020-01-24,SC,l1,26.38362568054597,23.76859999233188,9.41076987961046,0.4771018422666974,34.91042193850165,86.56360420979986
2020-01-25,SC,l1,77.322206885975,70.97835576259489,16.85459895713519,0.8964560424814049,14.063181504485852,66.43284736599954
2020-01-26,SC,l1,17.074074074074076,19.977703013572583,5.500848286174373,0.9154615539452498,11.017232190782913,36.89211812744422
2020-01-27,SC,l1,17.0,13.0,5.694202898550724,0.6029024518825243,9.04168391994479,47.938566827697265
2020-01-28,SC,l1,17.54049823633157,14.78412698412698,8.632668123610152,0.5061570144160724,11.121825396825395,60.75970880300591
2020-01-29,SC,l1,30.881967448815274,28.91496434322521,8.451632351813512,0.5371446879073691,14.585537918871252,76.04866478797638
2020-01-30,SC,l1,36.26433555708918,32.09452304271144,9.44978145847711,0.5026317000230044,21.998445287938047,90.8922820335864
2020-01-31,SC,l1,36.60567728701787,36.367975998773105,10.344093627789281,0.5294785867648186,32.6272266313933,101.78340618050761
2020-02-01,SC,l1,46.292636684303346,34.297486772486785,8.074083659228586,0.5151983360171766,32.17641093474427,112.03169810597348
2020-02-02,SC,l1,56.189742926155965,49.66999079825167,8.384934054136952,0.5706316329269228,24.22983379342075,97.4145771029829
2020-02-03,SC,l1,64.01446016409784,59.876266198911125,11.691300513764283,0.5725964937504793,27.0007533931447,73.61649988497814
2020-02-04,SC,l1,27.855058086036347,27.0,8.626468445671344,0.5668856491066635,15.47388237098382,49.38741948470209
2020-02-05,SC,l1,26.313898474043402,22.893051721493745,11.694137719500038,0.5359686757150526,16.520391457710293,42.745676136799325
2020-02-06,SC,l1,39.91942239858906,38.23963365539451,6.672453224445978,0.5063931446974925,23.98217640518365,78.12451786672801
2020-02-07,SC,l1,44.0,46.0,17.652286059351276,0.4928026416685837,24.69480005367686,38.913264895330116
2020-02-08,SC,l1,18.439172609462464,16.0,8.567195767195766,0.4699182673874702,11.696714209033052,51.35151349589754
2020-02-09,SC,l1,28.52607353730542,22.58657790813588,8.470119239322138,0.4864430066712676,10.059739475500344,64.32166149068323
2020-02-10,SC,l1,46.550843493597114,43.009381949237024,10.514715129207882,0.592458103289625,22.95466413618588,60.99122287401273
2020-02-11,SC,l1,58.454337282416994,49.39019726247987,7.518774442144007,0.6911116670500729,28.616621616440458,68.22990280653325
2020-02-12,SC,l1,63.285902154742736,54.97486772486772,7.608888313779618,0.7181911854919101,38.97236216547811,86.6341816195077
2020-02-13,SC,l1,44.04762096464995,52.104776282493674,7.867661605705084,0.6683759585154512,35.64952936891343,69.0
2020-02-14,SC,l1,28.832690169465533,18.572688060731537,6.561191626409018,0.49586005674411476,28.267283950617283,41.53863200674794
2020-02-15,SC,l1,18.0,18.0,6.543019131968407,0.7189251111877923,22.36345180584311,53.935571466912045
2020-02-16,SC,l1,5.958227896633692,9.493115942028986,6.455393566444291,0.6966285081665516,11.705159688674184,45.01655643738977
2020-02-17,SC,l1,20.0,20.109832451499116,7.453574304117782,0.5090966279426424,15.418224254274978,72.18550628786136
2020-02-18,SC,l1,25.30515873015873,30.2255291005291,8.339033624722031,0.6202010582010582,40.069885361552025,92.17819569051453
2020-02-19,SC,l1,45.212698412698415,43.30485008818342,9.247119661068936,0.6375183555708919,41.02984912966798,139.38985794801013
2020-02-20,SC,l1,36.179761904761904,35.02345679012346,8.37484184495054,0.5884804175293306,44.11040564373898,125.19435817805383
2020-02-21,SC,l1,43.16750440917107,40.53121693121693,10.321349973161567,0.6694680047542367,56.98813932980599,191.4817134422207
2020-02-22,SC,l1,58.74465148378192,60.62513994325589,10.358018940265318,0.6976293229046853,57.70160359634998,131.51527394371598
2020-02-23,SC,l1,39.91400103519669,50.11099033816424,8.28977359865041,0.5882911778237865,36.53915535618434,136.29656084656085
2020-02-24,SC,l1,28.154468599033816,58.7147678475577,10.428328924162258,0.4830428648109807,35.12597289318304,131.28304002760524
2020-02-25,SC,l1,30.113931063568746,36.15046392147841,9.392330917874396,0.494393528103673,38.32806341538226,130.0152729852005
2020-02-26,SC,l1,10.03932980599647,16.75727992485239,6.937133847097615,0.38478606893643125,28.057846407484092,21.779011387163564
2020-01-24,TP,l1,29.55263157894737,29.76315789473684,5.157894736842106,1.1807894736842104,26.842105263157897,46.5
2020-01-25,TP,l1,56.1578947368421,64.8157894736842,20.0,1.7357894736842105,26.684210526315788,63.0
2020-01-26,TP,l1,39.0,44.0,28.0,1.3284210526315792,23.315789473684212,60.5
2020-01-27,TP,l1,40.71052631578947,51.0,31.263157894736842,1.2573684210526317,32.94736842105263,65.0
2020-01-28,TP,l1,42.3421052631579,52.76315789473684,29.210526315789473,1.7921052631578949,27.10526315789474,63.5
2020-01-29,TP,l1,41.973684210526315,45.0,56.0,1.3626315789473682,46.26315789473684,57.5
2020-01-30,TP,l1,26.13157894736842,56.31578947368421,28.5,1.8010526315789472,28.184210526315788,60.0
2020-01-31,TP,l1,24.63157894736842,29.263157894736842,32.684210526315795,1.4307894736842104,22.0,55.5
2020-02-01,TP,l1,35.55263157894737,82.76315789473685,33.526315789473685,0.9189473684210524,23.710526315789473,59.21052631578951
2020-02-02,TP,l1,20.526315789473685,60.10526315789474,8.868421052631579,1.106842105263158,17.578947368421055,43.5
2020-02-03,TP,l1,24.815789473684212,34.421052631578945,24.736842105263158,1.2313157894736841,28.236842105263158,45.5
2020-02-04,TP,l1,28.0,32.0,26.5,1.5734210526315793,34.44736842105263,52.0
2020-02-05,TP,l1,29.526315789473685,36.44736842105263,28.236842105263158,1.2426315789473685,22.052631578947366,59.5
2020-02-06,TP,l1,30.44736842105263,38.13157894736842,22.052631578947366,1.361578947368421,38.31578947368421,51.5
2020-02-07,TP,l1,29.81578947368421,39.89473684210526,25.236842105263158,2.1657894736842107,26.60526315789474,57.5
2020-02-08,TP,l1,31.973684210526315,39.368421052631575,30.342105263157894,1.0349999999999997,21.078947368421055,54.0
2020-02-09,TP,l1,43.8421052631579,54.76315789473684,21.342105263157894,1.361842105263158,28.921052631578945,54.0
2020-02-10,TP,l1,22.5,29.263157894736842,26.5,1.8039473684210527,26.0,50.5
2020-02-11,TP,l1,22.0,33.5,32.0,1.5876315789473687,34.28947368421053,62.0
2020-02-12,TP,l1,32.0,39.0,51.0,2.0810526315789475,39.55263157894737,61.0
2020-02-13,TP,l1,35.76315789473684,191.6315789473684,42.5,1.745,33.23684210526316,69.5
2020-02-14,TP,l1,16.0,49.131578947368425,8.63157894736842,0.40499999999999997,16.315789473684212,44.31578947368421
2020-02-15,TP,l1,21.842105263157897,66.89473684210526,8.289473684210524,0.6255263157894737,23.815789473684212,54.5
2020-02-16,TP,l1,26.289473684210527,38.0,29.0,1.0202631578947368,22.815789473684212,57.5
2020-02-17,TP,l1,25.31578947368421,38.5,21.5,1.6323684210526315,26.89473684210526,67.5
2020-02-18,TP,l1,24.421052631578945,25.447368421052627,19.868421052631586,0.7952631578947369,32.1578947368421,50.52631578947368
2020-02-19,TP,l1,26.0,35.868421052631575,22.0,2.146315789473684,28.10526315789474,53.5
2020-02-20,TP,l1,29.763157894736842,115.07894736842104,4.657894736842103,0.36973684210526303,22.315789473684212,38.0
2020-02-21,TP,l1,33.94736842105263,75.02631578947368,6.5263157894736885,0.605,23.289473684210527,48.5
2020-02-22,TP,l1,37.026315789473685,64.42105263157896,24.210526315789473,1.5226315789473686,35.10526315789474,53.5
2020-02-23,TP,l1,30.94736842105263,44.65789473684211,31.89473684210526,1.5597368421052633,36.26315789473684,42.76315789473684
2020-02-24,TP,l1,40.0,51.26315789473684,23.0,1.455,29.60526315789474,56.0
2020-02-25,TP,l1,43.60526315789474,63.5,30.0,1.595,27.36842105263158,65.5
2020-02-26,TP,l1,15.210526315789473,28.789473684210527,1.8947368421052637,0.1531578947368421,1.7368421052631593,18.84210526315789
2020-01-24,YR,l1,65.16335226683266,83.26356851073763,4.4364321376698825,0.7639123615649964,17.519985864716258,84.52982781538542
2020-01-25,YR,l1,42.1,63.75,4.200743366791161,0.6066952967761179,14.41108339169001,70.97575811806205
2020-01-26,YR,l1,20.03141138862953,23.285511009959542,3.4759799382716046,0.470181011386036,16.646691792457723,73.12532079961615
2020-01-27,YR,l1,36.136659663865544,40.365966386554625,3.6420436832140264,0.8233705084811702,15.122608381315489,71.97587470173255
2020-01-28,YR,l1,51.88657624623924,54.739293916640726,4.425519504097936,0.8624609862926652,13.851599167444755,64.68458015613653
2020-01-29,YR,l1,60.72759884972508,65.37840556593008,6.37253284184044,0.7543039351851851,16.20584707957257,101.1847225140056
2020-01-30,YR,l1,98.89898323218176,109.47372007599336,10.314381257132483,1.2165265860047725,20.502899970173253,109.2172513032991
2020-01-31,YR,l1,93.21250813751426,101.65953622652765,10.036009732596742,1.0674397104212054,42.6001163243075,114.98184896643843
2020-02-01,YR,l1,56.81988010945119,65.49818235164436,8.827697342826019,0.8794640600684718,40.42160124234879,99.06468309082892
2020-02-02,YR,l1,42.80931784287789,46.042917088131546,5.712225107635648,0.5653285101540616,32.48802816033821,98.51650433784624
2020-02-03,YR,l1,62.53353314010789,75.2399143129474,7.325336977383546,0.7508315592903829,30.688242069976138,110.49075046685341
2020-02-04,YR,l1,39.65543712392365,54.753037075941485,6.907046860410831,0.6644060198153335,27.460101605456998,97.92902680516652
2020-02-05,YR,l1,34.506959876543206,41.071614113237885,9.126652174758792,0.5669246187363834,28.219268110021787,103.67445420297749
2020-02-06,YR,l1,23.257965556593007,35.49656827082685,6.6135091814503575,0.5010183019504098,11.773342800082997,73.25086410026974
2020-02-07,YR,l1,25.748410915292045,32.24927456167652,5.739179634816888,0.474210087275651,15.593661686896981,72.32543773991078
2020-02-08,YR,l1,33.440645911142234,40.37942476527648,4.893969161738769,0.6403005686533874,17.65822404424733,73.6995014070443
2020-02-09,YR,l1,51.06295187519452,57.00348749221911,7.11127765458035,0.7193386100736591,31.830075507054673,97.1944170492271
2020-02-10,YR,l1,37.50113127658471,43.509656668222846,8.804406026299409,0.6934278896280734,26.39759363004461,94.6874365857454
2020-02-11,YR,l1,28.822245597313,36.14615870422243,6.088129441591452,0.6160270719862019,23.218800543365493,69.04574301016703
2020-02-12,YR,l1,33.70249173280423,43.595310100892206,7.075512241933811,0.9521956096327419,37.69600049278971,69.78746984905074
2020-02-13,YR,l1,32.404405053688144,38.057573075526506,4.723517675588754,0.7669348318030916,28.608579987550577,54.703938686585744
2020-02-14,YR,l1,21.405229309316315,25.44894957983193,6.646767137410517,0.5980664069794583,22.778615617543313,50.793994644153955
2020-02-15,YR,l1,16.331899898848427,20.898529411764702,5.189004597209254,0.82525153315956,23.781650099854758,50.48376637228966
2020-02-16,YR,l1,24.627886159093265,39.67203253060483,5.147331446467476,0.6398701820079884,10.836006847183318,85.0088139329806
2020-02-17,YR,l1,16.396472987343085,28.20688148407511,5.573430659300757,0.5486132103304285,17.385125207490404,93.97291459176263
2020-02-18,YR,l1,25.741200429245772,33.75576936793236,8.072241966230937,0.5938795064322024,35.82301314970432,100.98478057889822
2020-02-19,YR,l1,25.90040804284677,33.84322851825915,5.718758429297645,0.5664341211484593,26.335812746394854,95.1100070352215
2020-02-20,YR,l1,33.80697735112564,45.55585881574852,9.466358705519243,0.5953334117906423,41.699411829546634,106.38822271501193
2020-02-21,YR,l1,39.87326713092644,48.85235540512501,7.6096437973337485,0.5563810985968461,28.4830871978421,80.60694930750078
2020-02-22,YR,l1,56.536798163709925,119.4652339778504,8.834952471729432,0.5932497844045026,34.72496223026248,120.4207820442992
2020-02-23,YR,l1,59.16599186896981,122.2558093746758,6.934758986928104,0.6668955707282914,29.34982959850607,131.88759706660443
2020-02-24,YR,l1,44.13300488250856,79.44401639822595,8.944415590310198,0.7451517857142858,39.26872613860359,118.44609901831103
2020-02-25,YR,l1,85.15711053402843,101.60752126776636,7.373844019089117,0.9075391527907459,38.45496388370163,78.31997065956011
2020-02-26,YR,l1,46.17563119229173,59.04353524743231,4.373906914617699,0.6709229636762112,20.29547518544455,44.44933823529412
2020-02-26,CS,l2,63.63005486607084,65.23599598017407,6.125743472661281,0.9543697426791036,28.736356333502453,67.3275958123561
2020-02-27,CS,l2,49.169754875177254,59.6644368991401,4.906007298130586,0.8152379941849118,28.592047834627742,52.09704838751642
2020-02-28,CS,l2,34.34599968778051,37.067547385812226,4.237543255408553,0.763862903120894,29.99054674185953,55.66503515721552
2020-02-29,CS,l2,28.865677483771094,37.83184703846804,5.745537375274818,0.877868300290104,31.567307692307693,82.96923906256099
2020-03-01,CS,l2,36.02964459014687,44.89449143998231,6.023182947612171,0.8274846833574002,30.736592612106307,78.23173613550325
2020-03-02,CS,l2,31.405907940782367,45.027517594869195,6.727142118409242,0.6929403254237729,25.292062795144986,57.34846215639594
2020-03-03,CS,l2,22.62432498796654,34.29730466768138,7.608609777673704,0.6354147884712954,26.562689445680313,58.58394964159805
2020-03-04,CS,l2,33.9296593880498,40.26741680651498,6.2875079681015755,0.665762643263214,32.35850407836709,71.22934489195904
2020-03-05,CS,l2,38.889438362668955,47.16076913320064,7.371723484109328,0.7357666321924312,30.573288484304463,85.40710380647594
2020-03-06,CS,l2,37.36185881174465,44.02117352248631,8.251531176417021,0.6916015298755023,29.29444444444444,62.395484037778566
2020-03-07,CS,l2,33.5050725910315,40.41026324005776,7.528871684294059,0.753222010823609,28.856626370838697,88.45691923922517
2020-03-08,CS,l2,34.22000530122676,44.589220622097336,8.252052030077143,0.7597416334933459,30.697925041304032,53.16719321182792
2020-03-09,CS,l2,47.935423903003816,52.44651078458156,5.1193255733780845,0.7191399540126711,29.003122845360288,77.50829772079771
2020-03-10,CS,l2,37.001822093431684,74.16299743719836,5.948500858603598,0.639797722423864,47.20543099298807,90.37562216238015
2020-03-11,CS,l2,43.475020977247,67.46562219490302,9.530709226085937,0.8834188082972327,45.084940938479754,83.12716504702806
2020-03-12,CS,l2,45.64601725012684,65.22609927278877,11.045796582497497,0.872922776086589,45.863737820187595,71.52012303399289
2020-03-13,CS,l2,49.05191104346356,78.07672013425437,7.856621980252117,0.8628592703170328,44.706213493085635,75.15389721474196
2020-03-14,CS,l2,52.35354970794469,81.86128624673145,6.461810027449296,0.7269846589652524,52.91162513496988,89.74634394229143
2020-03-15,CS,l2,44.214338680092105,89.87217002302619,8.260848488987758,0.7715329245209382,50.82232483185679,88.88827436938168
2020-03-16,CS,l2,41.71033300160012,80.00314252169275,10.440743993027098,0.8429171333697587,49.13851406288621,76.91300670621447
2020-03-17,CS,l2,53.725122936424306,79.04658607501074,9.886363651146757,0.857580744513393,55.358016235413494,97.88651471984805
2020-03-18,CS,l2,49.48462660500332,64.56348154002264,8.471266537876126,0.7784145510543913,64.21511451300263,116.15165297454111
2020-03-19,CS,l2,43.2448244741053,86.21585700997801,11.844972290520236,0.7760239726027397,63.74486285108431,131.68500370760646
