kind,area,period,hour,value
PM10,PR,l3,10,33.40075383
PM10,PR,l3,11,30.98387242
PM10,PR,l3,12,31.87960011
PM10,PR,l3,13,30.73991373
PM10,PR,l3,14,29.83731171
PM10,PR,l3,15,29.2138125
PM10,PR,l3,16,29.1782476
PM10,PR,l3,17,30.0668157
PM10,PR,l3,18,32.10687387
PM10,PR,l3,19,32.98600429
PM10,PR,l3,20,33.41883816
PM10,PR,l3,21,33.04309782
PM10,PR,l3,22,31.92417895
PM10,PR,l3,23,31.32542809
PM10,PR,pre,0,37.82072145
PM10,PR,pre,1,37.61141722
PM10,PR,pre,2,37.10379848
PM10,PR,pre,3,36.05333113
PM10,PR,pre,4,35.16579165
PM10,PR,pre,5,34.66630123
PM10,PR,pre,6,34.44622516
PM10,PR,pre,7,34.40131026
PM10,PR,pre,8,34.91477282
PM10,PR,pre,9,36.33310799
PM10,PR,pre,10,37.84620115
PM10,PR,pre,11,37.22053416
PM10,PR,pre,12,36.23558488
PM10,PR,pre,13,34.59363058
PM10,PR,pre,14,32.3697274
PM10,PR,pre,15,31.23192018
PM10,PR,pre,16,30.67296892
PM10,PR,pre,17,31.32390775
PM10,PR,pre,18,32.92164159
PM10,PR,pre,19,35.5474987
PM10,PR,pre,20,37.2447253
PM10,PR,pre,21,38.13458944
PM10,PR,pre,22,38.54406186
PM10,PR,pre,23,38.43702878
PM10,SC,l1,0,29.46264314
PM10,SC,l1,1,28.91820185
PM10,SC,l1,2,28.30299758
PM10,SC,l1,3,27.76975191
PM10,SC,l1,4,27.02331993
PM10,SC,l1,5,26.64720552
PM10,SC,l1,6,26.54324344
PM10,SC,l1,7,26.96653933
PM10,SC,l1,8,26.84145176
PM10,SC,l1,9,27.1897541
PM10,SC,l1,10,27.41345584
PM10,SC,l1,11,27.37599903
PM10,SC,l1,12,26.73994998
PM10,SC,l1,13,25.6519031
PM10,SC,l1,14,24.85803377
PM10,SC,l1,15,23.83489304
PM10,SC,l1,16,23.71279828
PM10,SC,l1,17,23.70986834
PM10,SC,l1,18,24.85469167
PM10,SC,l1,19,26.90553746
PM10,SC,l1,20,28.8646561
PM10,SC,l1,21,30.02664448
PM10,SC,l1,22,30.30595382
PM10,SC,l1,23,29.91108466
PM10,SC,l2,0,33.84647269
PM10,SC,l2,1,33.98303858
PM10,SC,l2,2,33.93926143
PM10,SC,l2,3,32.12164223
PM10,SC,l2,4,32.54724524
PM10,SC,l2,5,31.30096341
PM10,SC,l2,6,30.84884796
PM10,SC,l2,7,31.81463591
PM10,SC,l2,8,32.42005153
PM10,SC,l2,9,32.78824434
PM10,SC,l2,10,32.75548207
PM10,SC,l2,11,32.06934681
PM10,SC,l2,12,31.20019945
PM10,SC,l2,13,30.60706062
PM10,SC,l2,14,29.48471083
PM10,SC,l2,15,28.97056841
PM10,SC,l2,16,28.84775463
PM10,SC,l2,17,28.7896431
PM10,SC,l2,18,29.98821736
PM10,SC,l2,19,31.12555209
PM10,SC,l2,20,33.11386574
PM10,SC,l2,21,33.74616928
PM10,SC,l2,22,34.1033484
PM10,SC,l2,23,33.66727542
PM10,SC,l3,0,41.47260556
PM10,SC,l3,1,39.68176287
PM10,SC,l3,2,39.72243741
PM10,SC,l3,3,37.58719321
PM10,SC,l3,4,37.1153508
PM10,SC,l3,5,36.9356924
PM10,SC,l3,6,36.67741083
PM10,SC,l3,7,36.47710166
PM10,SC,l3,8,36.80540084
PM10,SC,l3,9,38.15436628
PM10,SC,l3,10,39.24492075
PM10,SC,l3,11,38.07911962
PM10,SC,l3,12,37.47712437
PM10,SC,l3,13,34.61340032
PM10,SC,l3,14,33.2120447
PM10,SC,l3,15,31.56530279
PM10,SC,l3,16,32.1910598
PM10,SC,l3,17,33.10965544
PM10,SC,l3,18,34.33552597
PM10,SC,l3,19,37.01195313
PM10,SC,l3,20,38.36992903
PM10,SC,l3,21,41.20182552
PM10,SC,l3,22,43.06991074
PM10,SC,l3,23,42.16040789
PM10,SC,pre,0,38.5058149
PM10,SC,pre,1,38.0197869
PM10,SC,pre,2,37.75651486
PM10,SC,pre,3,36.79823829
PM10,SC,pre,4,35.42624064
PM10,SC,pre,5,34.80288224
PM10,SC,pre,6,34.04285336
PM10,SC,pre,7,34.78517105
PM10,SC,pre,8,35.47604117
PM10,SC,pre,9,36.67141883
PM10,SC,pre,10,38.32697266
PM10,SC,pre,11,38.37588363
PM10,SC,pre,12,37.05158514
PM10,SC,pre,13,35.82288755
PM10,SC,pre,14,34.46328474
PM10,SC,pre,15,33.90197132
PM10,SC,pre,16,33.71551626
PM10,SC,pre,17,33.99400262
PM10,SC,pre,18,35.42505003
PM10,SC,pre,19,37.13053221
PM10,SC,pre,20,38.8240308
PM10,SC,pre,21,39.50837945
PM10,SC,pre,22,39.25809921
PM10,SC,pre,23,38.70284187
PM10,TP,l1,0,41.83967611
PM10,TP,l1,1,39.20394737
PM10,TP,l1,2,37.37761069
PM10,TP,l1,3,36.71303258
PM10,TP,l1,4,35.20394737
PM10,TP,l1,5,34.20559211
PM10,TP,l1,6,33.7242915
PM10,TP,l1,7,34.33360324
PM10,TP,l1,8,35.47607656
PM10,TP,l1,9,37.71610845
PM10,TP,l1,10,44.86356275
PM10,TP,l1,11,50.83846154
PM10,TP,l1,12,50.89387403
PM10,TP,l1,13,43.12308998
PM10,TP,l1,14,35.24429825
PM10,TP,l1,15,30.65087719
PM10,TP,l1,16,30.20334928
PM10,TP,l1,17,30.82920537
PM10,TP,l1,18,30.86751361
PM10,TP,l1,19,32.63412564
PM10,TP,l1,20,37.42564745
PM10,TP,l1,21,43.24641148
PM10,TP,l1,22,44.9338118
PM10,TP,l1,23,43.91200658
PM10,TP,l2,0,51.55687606
PM10,TP,l2,1,47.82700604
PM10,TP,l2,2,46.01994907
PM10,TP,l2,3,44.69499569
PM10,TP,l2,4,43.53479037
PM10,TP,l2,5,42.31671283
PM10,TP,l2,6,42.8806391
PM10,TP,l2,7,44.64191729
PM10,TP,l2,8,44.63588517
PM10,TP,l2,9,49.32800752
PM10,TP,l2,10,55.08831401
PM10,TP,l2,11,56.61061552
PM10,TP,l2,12,50.69937556
PM10,TP,l2,13,44.35964912
PM10,TP,l2,14,38.90084586
PM10,TP,l2,15,36.15888779
PM10,TP,l2,16,38.39416476
PM10,TP,l2,17,37.58163265
PM10,TP,l2,18,39.32296651
PM10,TP,l2,19,43.32571996
PM10,TP,l2,20,46.89676113
PM10,TP,l2,21,50.20065789
PM10,TP,l2,22,54.54641148
PM10,TP,l2,23,55.16759003
PM10,TP,l3,0,55.42269737
PM10,TP,l3,1,53.45462795
PM10,TP,l3,2,51.64385965
PM10,TP,l3,3,46.68845501
PM10,TP,l3,4,44.20789474
PM10,TP,l3,5,42.11629881
PM10,TP,l3,6,42.29371817
PM10,TP,l3,7,43.06536503
PM10,TP,l3,8,47.79210526
PM10,TP,l3,9,56.6287594
PM10,TP,l3,10,64.51633394
PM10,TP,l3,11,60.30490018
PM10,TP,l3,12,53.51754386
PM10,TP,l3,13,49.1193609
PM10,TP,l3,14,49.74595142
PM10,TP,l3,15,51.09320175
PM10,TP,l3,16,53.60526316
PM10,TP,l3,17,55.13157895
PM10,TP,l3,18,54.85855263
PM10,TP,l3,19,54.79894737
PM10,TP,l3,20,56.93957115
PM10,TP,l3,21,56.09437387
PM10,TP,l3,22,59.89912281
PM10,TP,l3,23,57.68996711
PM10,TP,pre,0,52.92562929
PM10,TP,pre,1,49.42288862
PM10,TP,pre,2,46.22727273
PM10,TP,pre,3,43.78007519
PM10,TP,pre,4,41.08133971
PM10,TP,pre,5,39.82177033
PM10,TP,pre,6,37.65087719
PM10,TP,pre,7,37.64561404
PM10,TP,pre,8,40.88362573
PM10,TP,pre,9,45.89473684
PM10,TP,pre,10,54.74541004
PM10,TP,pre,11,63.87331701
PM10,TP,pre,12,65.53916769
PM10,TP,pre,13,57.75
PM10,TP,pre,14,48.71390013
PM10,TP,pre,15,40.17105263
PM10,TP,pre,16,35.15027701
PM10,TP,pre,17,35.07602339
PM10,TP,pre,18,38.0875
PM10,TP,pre,19,43.71992481
PM10,TP,pre,20,48.8029525
PM10,TP,pre,21,54.33440308
PM10,TP,pre,22,56.46878825
PM10,TP,pre,23,56.21395881
PM10,YR,l1,0,26.67082483
PM10,YR,l1,1,26.22230711
PM10,YR,l1,2,25.72122204
PM10,YR,l1,3,25.54635849
PM10,YR,l1,4,25.26766218
PM10,YR,l1,5,25.30737388
PM10,YR,l1,6,25.2235463
PM10,YR,l1,7,25.42765309
PM10,YR,l1,8,25.80342993
PM10,YR,l1,9,26.2372213
PM10,YR,l1,10,26.43517687
PM10,YR,l1,11,26.06255524
PM10,YR,l1,12,25.33216565
PM10,YR,l1,13,24.79326733
PM10,YR,l1,14,24.12112948
PM10,YR,l1,15,23.64098229
PM10,YR,l1,16,23.70231395
PM10,YR,l1,17,24.09239163
PM10,YR,l1,18,25.12370184
PM10,YR,l1,19,26.32997608
PM10,YR,l1,20,27.73857218
PM10,YR,l1,21,28.20895845
PM10,YR,l1,22,28.10303152
PM10,YR,l1,23,27.13634869
PM10,YR,l2,0,29.11947771
PM10,YR,l2,1,28.852196
PM10,YR,l2,2,28.50982573
PM10,YR,l2,3,28.2116257
PM10,YR,l2,4,28.21008173
PM10,YR,l2,5,27.39397899
PM10,YR,l2,6,27.711235
PM10,YR,l2,7,28.05764958
PM10,YR,l2,8,29.02990207
PM10,YR,l2,9,29.97823841
PM10,YR,l2,10,29.72029851
PM10,YR,l2,11,28.30361391
PM10,YR,l2,12,28.09210545
PM10,YR,l2,13,27.16280583
PM10,YR,l2,14,27.50145798
PM10,YR,l2,15,27.62938048
PM10,YR,l2,16,27.20994605
PM10,YR,l2,17,27.02291721
PM10,YR,l2,18,27.86328975
PM10,YR,l2,19,28.20096961
PM10,YR,l2,20,29.53265354
PM10,YR,l2,21,29.73825251
PM10,YR,l2,22,29.94444192
PM10,YR,l2,23,29.02340943
PM10,YR,l3,0,43.053334
PM10,YR,l3,1,38.17496707
PM10,YR,l3,2,37.26272476
PM10,YR,l3,3,36.57914452
PM10,YR,l3,4,37.04355386
PM10,YR,l3,5,36.64362944
PM10,YR,l3,6,37.01852874
PM10,YR,l3,7,39.84014145
PM10,YR,l3,8,41.23612423
PM10,YR,l3,9,42.60750454
PM10,YR,l3,10,42.12438468
PM10,YR,l3,11,38.91061357
PM10,YR,l3,12,38.10243111
PM10,YR,l3,13,37.75183165
PM10,YR,l3,14,35.95420062
PM10,YR,l3,15,35.65484363
PM10,YR,l3,16,36.81927449
PM10,YR,l3,17,40.32117649
PM10,YR,l3,18,40.53528802
PM10,YR,l3,19,41.01616745
PM10,YR,l3,20,44.71422166
PM10,YR,l3,21,46.62900026
PM10,YR,l3,22,47.52074037
PM10,YR,l3,23,44.45219154
PM10,YR,pre,0,39.24376769
PM10,YR,pre,1,39.84729344
PM10,YR,pre,2,39.92727977
PM10,YR,pre,3,39.06186091
PM10,YR,pre,4,38.87826217
PM10,YR,pre,5,38.67522449
PM10,YR,pre,6,38.28076209
PM10,YR,pre,7,39.07429682
PM10,YR,pre,8,39.01752123
PM10,YR,pre,9,40.55494496
PM10,YR,pre,10,41.58191597
PM10,YR,pre,11,41.49092544
PM10,YR,pre,12,40.57349807
PM10,YR,pre,13,39.71446856
PM10,YR,pre,14,37.6377843
PM10,YR,pre,15,37.00475171
PM10,YR,pre,16,36.68819539
PM10,YR,pre,17,36.96328273
PM10,YR,pre,18,38.10605147
PM10,YR,pre,19,39.49588194
PM10,YR,pre,20,40.63741861
PM10,YR,pre,21,41.10122013
PM10,YR,pre,22,41.0530267
PM10,YR,pre,23,40.71464888
PM2.5,NCP,l1,0,43.60808275
PM2.5,NCP,l1,1,43.95421426
PM2.5,NCP,l1,2,44.69388974
PM2.5,NCP,l1,3,44.50692782
PM2.5,NCP,l1,4,43.5958506
PM2.5,NCP,l1,5,42.74007098
PM2.5,NCP,l1,6,42.19648062
PM2.5,NCP,l1,7,41.68893286
PM2.5,NCP,l1,8,41.64365363
PM2.5,NCP,l1,9,41.40461087
PM2.5,NCP,l1,10,41.73693145
PM2.5,NCP,l1,11,41.36164426
PM2.5,NCP,l1,12,39.70142594
PM2.5,NCP,l1,13,37.67621894
PM2.5,NCP,l1,14,36.0874236
PM2.5,NCP,l1,15,34.9986254
PM2.5,NCP,l1,16,33.98796728
PM2.5,NCP,l1,17,34.01919725
PM2.5,NCP,l1,18,34.40778829
PM2.5,NCP,l1,19,36.00589969
PM2.5,NCP,l1,20,38.25717138
PM2.5,NCP,l1,21,40.09239966
PM2.5,NCP,l1,22,41.08140046
PM2.5,NCP,l1,23,41.39629543
PM2.5,NCP,l2,0,25.6950693
PM2.5,NCP,l2,1,25.90238481
PM2.5,NCP,l2,2,25.87849425
PM2.5,NCP,l2,3,25.69830885
PM2.5,NCP,l2,4,25.97489426
PM2.5,NCP,l2,5,26.07566042
PM2.5,NCP,l2,6,26.1970812
PM2.5,NCP,l2,7,26.37241059
PM2.5,NCP,l2,8,26.73855227
PM2.5,NCP,l2,9,26.75195116
PM2.5,NCP,l2,10,25.73864664
PM2.5,NCP,l2,11,24.60203134
PM2.5,NCP,l2,12,23.36245193
PM2.5,NCP,l2,13,22.41041635
PM2.5,NCP,l2,14,21.64062244
PM2.5,NCP,l2,15,20.75591273
PM2.5,NCP,l2,16,20.80662439
PM2.5,NCP,l2,17,20.75360929
PM2.5,NCP,l2,18,21.28666376
PM2.5,NCP,l2,19,21.86639887
PM2.5,NCP,l2,20,23.28324834
PM2.5,NCP,l2,21,24.23820836
PM2.5,NCP,l2,22,25.20358532
PM2.5,NCP,l2,23,25.418548
PM2.5,NCP,l3,0,25.41519194
PM2.5,NCP,l3,1,25.44418181
PM2.5,NCP,l3,2,26.03527719
PM2.5,NCP,l3,3,25.97639908
PM2.5,NCP,l3,4,26.34973997
PM2.5,NCP,l3,5,26.90905899
PM2.5,NCP,l3,6,27.27893012
PM2.5,NCP,l3,7,27.67138179
PM2.5,NCP,l3,8,27.65893185
PM2.5,NCP,l3,9,26.62073615
PM2.5,NCP,l3,10,26.34731845
PM2.5,NCP,l3,11,25.21142525
PM2.5,NCP,l3,12,23.18154126
PM2.5,NCP,l3,13,21.53999645
PM2.5,NCP,l3,14,20.64947177
PM2.5,NCP,l3,15,20.19109176
PM2.5,NCP,l3,16,20.33487248
PM2.5,NCP,l3,17,20.13413663
PM2.5,NCP,l3,18,19.79998846
PM2.5,NCP,l3,19,20.58163796
PM2.5,NCP,l3,20,22.18623239
PM2.5,NCP,l3,21,23.54864297
PM2.5,NCP,l3,22,24.23265888
PM2.5,NCP,l3,23,24.20526837
PM2.5,NCP,pre,0,62.82089881
PM2.5,NCP,pre,1,60.36868437
PM2.5,NCP,pre,2,60.06454556
PM2.5,NCP,pre,3,59.16144887
PM2.5,NCP,pre,4,58.23943828
PM2.5,NCP,pre,5,57.91240012
PM2.5,NCP,pre,6,58.99046814
PM2.5,NCP,pre,7,57.6845375
PM2.5,NCP,pre,8,58.28142966
PM2.5,NCP,pre,9,59.94125782
PM2.5,NCP,pre,10,61.45795478
PM2.5,NCP,pre,11,61.15968599
PM2.5,NCP,pre,12,58.13064783
PM2.5,NCP,pre,13,56.23280173
PM2.5,NCP,pre,14,54.28582599
PM2.5,NCP,pre,15,52.96617427
PM2.5,NCP,pre,16,52.43281123
PM2.5,NCP,pre,17,53.11391634
PM2.5,NCP,pre,18,54.82108215
PM2.5,NCP,pre,19,57.70597968
PM2.5,NCP,pre,20,60.40890808
PM2.5,NCP,pre,21,62.17223259
PM2.5,NCP,pre,22,63.2168163
PM2.5,NCP,pre,23,63.89996555
PM2.5,NEC,l1,0,55.25939115
PM2.5,NEC,l1,1,56.42101557
PM2.5,NEC,l1,2,54.06160071
PM2.5,NEC,l1,3,51.83670919
PM2.5,NEC,l1,4,49.12729404
PM2.5,NEC,l1,5,47.40224382
PM2.5,NEC,l1,6,46.44985829
PM2.5,NEC,l1,7,46.81111356
PM2.5,NEC,l1,8,48.80387884
PM2.5,NEC,l1,9,51.00346179
PM2.5,NEC,l1,10,50.18598522
PM2.5,NEC,l1,11,45.75623997
PM2.5,NEC,l1,12,41.00655701
PM2.5,NEC,l1,13,36.69775275
PM2.5,NEC,l1,14,33.22096459
PM2.5,NEC,l1,15,31.76519275
PM2.5,NEC,l1,16,31.39860734
PM2.5,NEC,l1,17,35.06040834
PM2.5,NEC,l1,18,41.03028007
PM2.5,NEC,l1,19,46.23482539
PM2.5,NEC,l1,20,49.9461628
PM2.5,NEC,l1,21,52.71963886
PM2.5,NEC,l1,22,54.42957183
PM2.5,NEC,l1,23,55.47173247
PM2.5,NEC,l2,0,30.9050411
PM2.5,NEC,l2,1,30.41304316
PM2.5,NEC,l2,2,30.35808401
PM2.5,NEC,l2,3,29.88639782
PM2.5,NEC,l2,4,29.24229386
PM2.5,NEC,l2,5,28.12217853
PM2.5,NEC,l2,6,27.94867813
PM2.5,NEC,l2,7,29.54746216
PM2.5,NEC,l2,8,31.42460455
PM2.5,NEC,l2,9,30.59245634
PM2.5,NEC,l2,10,27.43613219
PM2.5,NEC,l2,11,24.38830867
PM2.5,NEC,l2,12,22.30954065
PM2.5,NEC,l2,13,20.62769174
PM2.5,NEC,l2,14,19.36760753
PM2.5,NEC,l2,15,19.09359584
PM2.5,NEC,l2,16,19.30326678
PM2.5,NEC,l2,17,19.79049463
PM2.5,NEC,l2,18,21.20706661
PM2.5,NEC,l2,19,25.25087606
PM2.5,NEC,l2,20,28.6372753
PM2.5,NEC,l2,21,30.58750554
PM2.5,NEC,l2,22,31.6151275
PM2.5,NEC,l2,23,31.89335086
PM2.5,NEC,l3,0,60.67259965
PM2.5,NEC,l3,1,60.59275631
PM2.5,NEC,l3,2,63.36748679
PM2.5,NEC,l3,3,67.20495566
PM2.5,NEC,l3,4,71.28233516
PM2.5,NEC,l3,5,74.72506895
PM2.5,NEC,l3,6,76.42427152
PM2.5,NEC,l3,7,80.83512981
PM2.5,NEC,l3,8,75.77910877
PM2.5,NEC,l3,9,64.21267834
PM2.5,NEC,l3,10,54.02509954
PM2.5,NEC,l3,11,46.9827566
PM2.5,NEC,l3,12,38.99390216
PM2.5,NEC,l3,13,33.51095236
PM2.5,NEC,l3,14,29.3917778
PM2.5,NEC,l3,15,28.50104734
PM2.5,NEC,l3,16,29.49797805
PM2.5,NEC,l3,17,29.23560175
PM2.5,NEC,l3,18,30.4743833
PM2.5,NEC,l3,19,35.41301552
PM2.5,NEC,l3,20,42.47988902
PM2.5,NEC,l3,21,50.00724644
PM2.5,NEC,l3,22,55.02497412
PM2.5,NEC,l3,23,58.73427204
PM2.5,NEC,pre,0,75.44064346
PM2.5,NEC,pre,1,75.76925487
PM2.5,NEC,pre,2,73.37149427
PM2.5,NEC,pre,3,72.2103739
PM2.5,NEC,pre,4,70.99793388
PM2.5,NEC,pre,5,68.45279549
PM2.5,NEC,pre,6,67.96079306
PM2.5,NEC,pre,7,68.68644226
PM2.5,NEC,pre,8,72.2535095
PM2.5,NEC,pre,9,78.49102916
PM2.5,NEC,pre,10,80.65550491
PM2.5,NEC,pre,11,76.3057517
PM2.5,NEC,pre,12,68.42821413
PM2.5,NEC,pre,13,60.42169699
PM2.5,NEC,pre,14,53.91878784
PM2.5,NEC,pre,15,49.98996345
PM2.5,NEC,pre,16,49.93919737
PM2.5,NEC,pre,17,54.50921204
PM2.5,NEC,pre,18,61.77728366
PM2.5,NEC,pre,19,67.85522547
PM2.5,NEC,pre,20,74.2201032
PM2.5,NEC,pre,21,76.36823919
PM2.5,NEC,pre,22,76.72862425
PM2.5,NEC,pre,23,76.75580454
PM2.5,NW,l1,0,59.77289562
PM2.5,NW,l1,1,60.4334596
PM2.5,NW,l1,2,60.23028351
PM2.5,NW,l1,3,57.94415808
PM2.5,NW,l1,4,56.66879252
PM2.5,NW,l1,5,55.00052083
PM2.5,NW,l1,6,53.74859649
PM2.5,NW,l1,7,52.95225694
PM2.5,NW,l1,8,53.17868924
PM2.5,NW,l1,9,53.42322049
PM2.5,NW,l1,10,54.4975945
PM2.5,NW,l1,11,56.92020609
PM2.5,NW,l1,12,57.27445286
PM2.5,NW,l1,13,57.6780914
PM2.5,NW,l1,14,54.86666667
PM2.5,NW,l1,15,52.92508503
PM2.5,NW,l1,16,51.81819728
PM2.5,NW,l1,17,52.15065789
PM2.5,NW,l1,18,52.4984319
PM2.5,NW,l1,19,53.9625
PM2.5,NW,l1,20,57.31507491
PM2.5,NW,l1,21,58.12548246
PM2.5,NW,l1,22,59.0641323
PM2.5,NW,l1,23,59.28302632
PM2.5,NW,l2,0,42.32439236
PM2.5,NW,l2,1,41.38083333
PM2.5,NW,l2,2,41.51770833
PM2.5,NW,l2,3,40.56919326
PM2.5,NW,l2,4,38.65973732
PM2.5,NW,l2,5,37.85599817
PM2.5,NW,l2,6,37.51953704
PM2.5,NW,l2,7,37.53576779
PM2.5,NW,l2,8,37.88448276
PM2.5,NW,l2,9,39.17000916
PM2.5,NW,l2,10,40.77403509
PM2.5,NW,l2,11,41.31403509
PM2.5,NW,l2,12,39.6910461
PM2.5,NW,l2,13,39.30752688
PM2.5,NW,l2,14,37.89441392
PM2.5,NW,l2,15,36.23109649
PM2.5,NW,l2,16,34.22140957
PM2.5,NW,l2,17,34.8018315
PM2.5,NW,l2,18,35.12211538
PM2.5,NW,l2,19,35.78136704
PM2.5,NW,l2,20,38.67490741
PM2.5,NW,l2,21,40.06094858
PM2.5,NW,l2,22,40.57052632
PM2.5,NW,l2,23,41.2635195
PM2.5,NW,l3,0,42.32339744
PM2.5,NW,l3,1,44.73125
PM2.5,NW,l3,2,43.77425
PM2.5,NW,l3,3,42.99761905
PM2.5,NW,l3,4,42.01
PM2.5,NW,l3,5,40.31511438
PM2.5,NW,l3,6,39.68129085
PM2.5,NW,l3,7,39.73341503
PM2.5,NW,l3,8,40.62875817
PM2.5,NW,l3,9,41.92166667
PM2.5,NW,l3,10,42.19748264
PM2.5,NW,l3,11,42.73590426
PM2.5,NW,l3,12,40.25255102
PM2.5,NW,l3,13,38.03883333
PM2.5,NW,l3,14,35.45408163
PM2.5,NW,l3,15,32.6162234
PM2.5,NW,l3,16,32.34095745
PM2.5,NW,l3,17,32.40285948
PM2.5,NW,l3,18,32.9305
PM2.5,NW,l3,19,34.61216667
PM2.5,NW,l3,20,34.82255435
PM2.5,NW,l3,21,38.83392857
PM2.5,NW,l3,22,40.49930556
PM2.5,NW,l3,23,40.61328125
PM2.5,NW,pre,0,86.10164141
PM2.5,NW,pre,1,85.01025132
PM2.5,NW,pre,2,83.2703125
PM2.5,NW,pre,3,81.36124339
PM2.5,NW,pre,4,79.70820313
PM2.5,NW,pre,5,77.79671717
PM2.5,NW,pre,6,77.33596154
PM2.5,NW,pre,7,76.67140152
PM2.5,NW,pre,8,76.29858974
PM2.5,NW,pre,9,77.34794872
PM2.5,NW,pre,10,79.36237374
PM2.5,NW,pre,11,80.78837065
PM2.5,NW,pre,12,82.18737745
PM2.5,NW,pre,13,83.23339461
PM2.5,NW,pre,14,84.02429487
PM2.5,NW,pre,15,83.35814394
PM2.5,NW,pre,16,83.40096154
PM2.5,NW,pre,17,84.80373134
PM2.5,NW,pre,18,88.39745025
PM2.5,NW,pre,19,91.9924359
PM2.5,NW,pre,20,92.18560606
PM2.5,NW,pre,21,90.15960145
PM2.5,NW,pre,22,89.31304348
PM2.5,NW,pre,23,88.09160539
PM2.5,PR,l1,0,17.83335693
PM2.5,PR,l1,1,17.49428689
PM2.5,PR,l1,2,16.78493179
PM2.5,PR,l1,3,16.46316957
PM2.5,PR,l1,4,16.34883535
PM2.5,PR,l1,5,16.35986892
PM2.5,PR,l1,6,16.27465783
PM2.5,PR,l1,7,16.29328881
PM2.5,PR,l1,8,15.95119352
PM2.5,PR,l1,9,15.90089175
PM2.5,PR,l1,10,16.0048818
PM2.5,PR,l1,11,15.90452293
PM2.5,PR,l1,12,15.85062551
PM2.5,PR,l1,13,15.67467231
PM2.5,PR,l1,14,15.2437633
PM2.5,PR,l1,15,15.08353747
PM2.5,PR,l1,16,14.99950999
PM2.5,PR,l1,17,15.31189195
PM2.5,PR,l1,18,16.262837
PM2.5,PR,l1,19,18.08369813
PM2.5,PR,l1,20,18.96709603
PM2.5,PR,l1,21,19.27419527
PM2.5,PR,l1,22,19.22341899
PM2.5,PR,l1,23,18.50992437
PM2.5,PR,l2,0,17.17953917
PM2.5,PR,l2,1,17.35862671
PM2.5,PR,l2,2,17.15508725
PM2.5,PR,l2,3,16.83719048
PM2.5,PR,l2,4,16.41970151
PM2.5,PR,l2,5,16.19491853
PM2.5,PR,l2,6,16.23354643
PM2.5,PR,l2,7,16.38768293
PM2.5,PR,l2,8,16.48252028
PM2.5,PR,l2,9,16.70065998
PM2.5,PR,l2,10,16.66478155
PM2.5,PR,l2,11,16.04025087
PM2.5,PR,l2,12,15.55059971
PM2.5,PR,l2,13,15.166732
PM2.5,PR,l2,14,14.87010523
PM2.5,PR,l2,15,14.73551685
PM2.5,PR,l2,16,14.61595247
PM2.5,PR,l2,17,14.75569103
PM2.5,PR,l2,18,15.0615111
PM2.5,PR,l2,19,16.51093444
PM2.5,PR,l2,20,16.62146482
PM2.5,PR,l2,21,16.9604045
PM2.5,PR,l2,22,17.1977567
PM2.5,PR,l2,23,17.07918758
PM2.5,PR,l3,0,18.60491153
PM2.5,PR,l3,1,18.42536294
PM2.5,PR,l3,2,18.15703435
PM2.5,PR,l3,3,18.16813307
PM2.5,PR,l3,4,18.21296807
PM2.5,PR,l3,5,18.33631474
PM2.5,PR,l3,6,18.52611718
PM2.5,PR,l3,7,18.9257337
PM2.5,PR,l3,8,19.58036179
PM2.5,PR,l3,9,20.19374353
PM2.5,PR,l3,10,20.26802706
PM2.5,PR,l3,11,18.99399856
PM2.5,PR,l3,12,19.53136895
PM2.5,PR,l3,13,18.95574767
PM2.5,PR,l3,14,18.77581128
PM2.5,PR,l3,15,18.56670824
PM2.5,PR,l3,16,18.47987755
PM2.5,PR,l3,17,18.83725197
PM2.5,PR,l3,18,20.03044624
PM2.5,PR,l3,19,20.58749727
PM2.5,PR,l3,20,20.63996709
PM2.5,PR,l3,21,20.24996549
PM2.5,PR,l3,22,19.7407894
PM2.5,PR,l3,23,19.38461512
PM2.5,PR,pre,0,25.36446214
PM2.5,PR,pre,1,25.26115729
PM2.5,PR,pre,2,24.74659569
PM2.5,PR,pre,3,24.24017043
PM2.5,PR,pre,4,24.17397867
PM2.5,PR,pre,5,24.32197665
PM2.5,PR,pre,6,24.05072531
PM2.5,PR,pre,7,24.40107062
PM2.5,PR,pre,8,24.73226694
PM2.5,PR,pre,9,25.5074644
PM2.5,PR,pre,10,25.28189292
PM2.5,PR,pre,11,24.60056286
PM2.5,PR,pre,12,24.24884153
PM2.5,PR,pre,13,22.84184806
PM2.5,PR,pre,14,20.98627353
PM2.5,PR,pre,15,20.30700029
PM2.5,PR,pre,16,19.95237089
PM2.5,PR,pre,17,20.37801052
PM2.5,PR,pre,18,21.13858734
PM2.5,PR,pre,19,23.19609705
PM2.5,PR,pre,20,24.46185932
PM2.5,PR,pre,21,24.85857073
PM2.5,PR,pre,22,25.22206427
PM2.5,PR,pre,23,25.57612521
PM2.5,SC,l1,0,24.14843279
PM2.5,SC,l1,1,24.18725306
PM2.5,SC,l1,2,23.66787362
PM2.5,SC,l1,3,23.33963779
PM2.5,SC,l1,4,22.86566104
PM2.5,SC,l1,5,22.38703805
PM2.5,SC,l1,6,22.20545934
PM2.5,SC,l1,7,21.77141109
PM2.5,SC,l1,8,22.14373063
PM2.5,SC,l1,9,22.4262239
PM2.5,SC,l1,10,22.58232591
PM2.5,SC,l1,11,22.42857452
PM2.5,SC,l1,12,21.93435553
